target,target_label,target_prefix,subject_count,subject,subject_label
MESH:D008579,Meningioma,MESH,18,DOID:0080842,intracranial meningioma
MESH:D008579,Meningioma,MESH,18,DOID:1138,spinal meningioma
MESH:D008579,Meningioma,MESH,18,DOID:3565,meningioma
MESH:D008579,Meningioma,MESH,18,DOID:3772,intraventricular meningioma
MESH:D008579,Meningioma,MESH,18,DOID:4141,intraorbital meningioma
MESH:D008579,Meningioma,MESH,18,DOID:4210,clear cell meningioma
MESH:D008579,Meningioma,MESH,18,DOID:4211,posterior fossa meningioma
MESH:D008579,Meningioma,MESH,18,DOID:4587,benign meningioma
MESH:D008579,Meningioma,MESH,18,DOID:4588,secretory meningioma
MESH:D008579,Meningioma,MESH,18,DOID:4594,microcystic meningioma
MESH:D008579,Meningioma,MESH,18,DOID:6114,cerebral convexity meningioma
MESH:D008579,Meningioma,MESH,18,DOID:6548,angiomatous meningioma
MESH:D008579,Meningioma,MESH,18,DOID:6869,parasagittal meningioma
MESH:D008579,Meningioma,MESH,18,DOID:7210,psammomatous meningioma
MESH:D008579,Meningioma,MESH,18,DOID:7211,fibrous meningioma
MESH:D008579,Meningioma,MESH,18,DOID:7212,meningothelial meningioma
MESH:D008579,Meningioma,MESH,18,DOID:7213,transitional meningioma
MESH:D008579,Meningioma,MESH,18,DOID:8057,olfactory groove meningioma
MESH:D001254,Astrocytoma,MESH,9,DOID:3069,malignant astrocytoma
MESH:D001254,Astrocytoma,MESH,9,DOID:3078,anaplastic astrocytoma
MESH:D001254,Astrocytoma,MESH,9,DOID:4851,pilocytic astrocytoma
MESH:D001254,Astrocytoma,MESH,9,DOID:5077,subependymal giant cell astrocytoma
MESH:D001254,Astrocytoma,MESH,9,DOID:6726,fibrillary astrocytoma
MESH:D001254,Astrocytoma,MESH,9,DOID:6811,juvenile pilocytic astrocytoma
MESH:D001254,Astrocytoma,MESH,9,DOID:7005,gemistocytic astrocytoma
MESH:D001254,Astrocytoma,MESH,9,DOID:7007,childhood cerebral astrocytoma
MESH:D001254,Astrocytoma,MESH,9,DOID:7008,protoplasmic astrocytoma
ORDO:2440,,ORDO,7,DOID:0090020,split hand-foot malformation
ORDO:2440,,ORDO,7,DOID:0090021,split hand-foot malformation 1
ORDO:2440,,ORDO,7,DOID:0090022,split hand-foot malformation 5
ORDO:2440,,ORDO,7,DOID:0090023,split hand-foot malformation 4
ORDO:2440,,ORDO,7,DOID:0090025,split hand-foot malformation 3
ORDO:2440,,ORDO,7,DOID:0090026,split hand-foot malformation 6
ORDO:2440,,ORDO,7,DOID:0090027,split hand-foot malformation 2
ORDO:2542,,ORDO,7,DOID:0060835,isolated microphthalmia 6
ORDO:2542,,ORDO,7,DOID:0060836,isolated microphthalmia 4
ORDO:2542,,ORDO,7,DOID:0060838,isolated microphthalmia 7
ORDO:2542,,ORDO,7,DOID:0060839,isolated microphthalmia 2
ORDO:2542,,ORDO,7,DOID:0060840,isolated microphthalmia 1
ORDO:2542,,ORDO,7,DOID:0060841,isolated microphthalmia 8
ORDO:2542,,ORDO,7,DOID:0060842,syndromic microphthalmia 16
SNOMEDCT_US_2025_09_01:266218008,,SNOMEDCT_US_2025_09_01,7,DOID:0050133,superficial mycosis
SNOMEDCT_US_2025_09_01:266218008,,SNOMEDCT_US_2025_09_01,7,DOID:12711,black piedra
SNOMEDCT_US_2025_09_01:266218008,,SNOMEDCT_US_2025_09_01,7,DOID:13450,coccidioidomycosis
SNOMEDCT_US_2025_09_01:266218008,,SNOMEDCT_US_2025_09_01,7,DOID:13564,aspergillosis
SNOMEDCT_US_2025_09_01:266218008,,SNOMEDCT_US_2025_09_01,7,DOID:13902,white piedra
SNOMEDCT_US_2025_09_01:266218008,,SNOMEDCT_US_2025_09_01,7,DOID:14484,sporotrichosis
SNOMEDCT_US_2025_09_01:266218008,,SNOMEDCT_US_2025_09_01,7,DOID:1731,histoplasmosis
MESH:C574275,Ectrodactyly,MESH,6,DOID:0090020,split hand-foot malformation
MESH:C574275,Ectrodactyly,MESH,6,DOID:0090022,split hand-foot malformation 5
MESH:C574275,Ectrodactyly,MESH,6,DOID:0090023,split hand-foot malformation 4
MESH:C574275,Ectrodactyly,MESH,6,DOID:0090025,split hand-foot malformation 3
MESH:C574275,Ectrodactyly,MESH,6,DOID:0090026,split hand-foot malformation 6
MESH:C574275,Ectrodactyly,MESH,6,DOID:0090027,split hand-foot malformation 2
MESH:D002292,"Carcinoma, Renal Cell",MESH,6,DOID:4450,renal cell carcinoma
MESH:D002292,"Carcinoma, Renal Cell",MESH,6,DOID:4464,collecting duct carcinoma
MESH:D002292,"Carcinoma, Renal Cell",MESH,6,DOID:4465,papillary renal cell carcinoma
MESH:D002292,"Carcinoma, Renal Cell",MESH,6,DOID:4467,clear cell renal cell carcinoma
MESH:D002292,"Carcinoma, Renal Cell",MESH,6,DOID:4471,chromophobe renal cell carcinoma
MESH:D002292,"Carcinoma, Renal Cell",MESH,6,DOID:4473,sarcomatoid renal cell carcinoma
MESH:D003117,Color Vision Defects,MESH,6,DOID:11661,blue color blindness
MESH:D003117,Color Vision Defects,MESH,6,DOID:13399,color blindness
MESH:D003117,Color Vision Defects,MESH,6,DOID:13909,red-green color blindness
MESH:D003117,Color Vision Defects,MESH,6,DOID:13910,red color blindness
MESH:D003117,Color Vision Defects,MESH,6,DOID:13911,achromatopsia
MESH:D003117,Color Vision Defects,MESH,6,DOID:13912,acquired color blindness
NCIT:C75000,Ectrodactyly,NCIT,6,DOID:0090020,split hand-foot malformation
NCIT:C75000,Ectrodactyly,NCIT,6,DOID:0090022,split hand-foot malformation 5
NCIT:C75000,Ectrodactyly,NCIT,6,DOID:0090023,split hand-foot malformation 4
NCIT:C75000,Ectrodactyly,NCIT,6,DOID:0090025,split hand-foot malformation 3
NCIT:C75000,Ectrodactyly,NCIT,6,DOID:0090026,split hand-foot malformation 6
NCIT:C75000,Ectrodactyly,NCIT,6,DOID:0090027,split hand-foot malformation 2
SNOMEDCT_US_2025_09_01:81208006,Ectrodactyly,SNOMEDCT_US_2025_09_01,6,DOID:0090020,split hand-foot malformation
SNOMEDCT_US_2025_09_01:81208006,Ectrodactyly,SNOMEDCT_US_2025_09_01,6,DOID:0090022,split hand-foot malformation 5
SNOMEDCT_US_2025_09_01:81208006,Ectrodactyly,SNOMEDCT_US_2025_09_01,6,DOID:0090023,split hand-foot malformation 4
SNOMEDCT_US_2025_09_01:81208006,Ectrodactyly,SNOMEDCT_US_2025_09_01,6,DOID:0090025,split hand-foot malformation 3
SNOMEDCT_US_2025_09_01:81208006,Ectrodactyly,SNOMEDCT_US_2025_09_01,6,DOID:0090026,split hand-foot malformation 6
SNOMEDCT_US_2025_09_01:81208006,Ectrodactyly,SNOMEDCT_US_2025_09_01,6,DOID:0090027,split hand-foot malformation 2
UMLS:C0265554,Ectrodactyly,UMLS,6,DOID:0090020,split hand-foot malformation
UMLS:C0265554,Ectrodactyly,UMLS,6,DOID:0090022,split hand-foot malformation 5
UMLS:C0265554,Ectrodactyly,UMLS,6,DOID:0090023,split hand-foot malformation 4
UMLS:C0265554,Ectrodactyly,UMLS,6,DOID:0090025,split hand-foot malformation 3
UMLS:C0265554,Ectrodactyly,UMLS,6,DOID:0090026,split hand-foot malformation 6
UMLS:C0265554,Ectrodactyly,UMLS,6,DOID:0090027,split hand-foot malformation 2
MESH:D000236,Adenoma,MESH,5,DOID:3172,papillary adenoma
MESH:D000236,Adenoma,MESH,5,DOID:5403,microcystic adenoma
MESH:D000236,Adenoma,MESH,5,DOID:6203,thyroid hyalinizing trabecular adenoma
MESH:D000236,Adenoma,MESH,5,DOID:6204,follicular adenoma
MESH:D000236,Adenoma,MESH,5,DOID:657,adenoma
MESH:D006689,Hodgkin Disease,MESH,5,DOID:8543,"Hodgkin's lymphoma, lymphocytic-histiocytic predominance"
MESH:D006689,Hodgkin Disease,MESH,5,DOID:8567,Hodgkin's lymphoma
MESH:D006689,Hodgkin Disease,MESH,5,DOID:8628,"Hodgkin's lymphoma, lymphocytic depletion"
MESH:D006689,Hodgkin Disease,MESH,5,DOID:8642,Hodgkin's paragranuloma
MESH:D006689,Hodgkin Disease,MESH,5,DOID:8654,"Hodgkin's lymphoma, mixed cellularity"
MESH:D008527,Medulloblastoma,MESH,5,DOID:0050902,medulloblastoma
MESH:D008527,Medulloblastoma,MESH,5,DOID:3861,medullomyoblastoma
MESH:D008527,Medulloblastoma,MESH,5,DOID:3864,adult medulloblastoma
MESH:D008527,Medulloblastoma,MESH,5,DOID:3868,melanotic medulloblastoma
MESH:D008527,Medulloblastoma,MESH,5,DOID:3869,childhood medulloblastoma
MESH:D009084,Mucopolysaccharidosis III,MESH,5,DOID:0111393,mucopolysaccharidosis type IIIC
MESH:D009084,Mucopolysaccharidosis III,MESH,5,DOID:0111394,mucopolysaccharidosis type IIIB
MESH:D009084,Mucopolysaccharidosis III,MESH,5,DOID:0111395,mucopolysaccharidosis type IIIA
MESH:D009084,Mucopolysaccharidosis III,MESH,5,DOID:0111402,mucopolysaccharidosis type IIID
MESH:D009084,Mucopolysaccharidosis III,MESH,5,DOID:12801,mucopolysaccharidosis III
ORDO:169150,,ORDO,5,DOID:0060299,complement component 6 deficiency
ORDO:169150,,ORDO,5,DOID:0060301,type I complement component 8 deficiency
ORDO:169150,,ORDO,5,DOID:0060302,type II complement component 8 deficiency
ORDO:169150,,ORDO,5,DOID:0060303,complement component 9 deficiency
ORDO:169150,,ORDO,5,DOID:8158,complement component 5 deficiency
ORDO:2524,,ORDO,5,DOID:0060267,pontocerebellar hypoplasia type 2A
ORDO:2524,,ORDO,5,DOID:0060268,pontocerebellar hypoplasia type 2B
ORDO:2524,,ORDO,5,DOID:0060269,pontocerebellar hypoplasia type 2C
ORDO:2524,,ORDO,5,DOID:0060270,pontocerebellar hypoplasia type 2D
ORDO:2524,,ORDO,5,DOID:0112328,pontocerebellar hypoplasia type 2
MESH:D000077195,Squamous Cell Carcinoma of Head and Neck,MESH,4,DOID:0070664,oropharyngeal squamous cell carcinoma
MESH:D000077195,Squamous Cell Carcinoma of Head and Neck,MESH,4,DOID:2876,laryngeal squamous cell carcinoma
MESH:D000077195,Squamous Cell Carcinoma of Head and Neck,MESH,4,DOID:5515,nasal cavity squamous cell carcinoma
MESH:D000077195,Squamous Cell Carcinoma of Head and Neck,MESH,4,DOID:5520,head and neck squamous cell carcinoma
MESH:D000098943,,MESH,4,DOID:6039,uveal melanoma
MESH:D000098943,,MESH,4,DOID:6438,malignant choroid melanoma
MESH:D000098943,,MESH,4,DOID:6524,malignant ciliary body melanoma
MESH:D000098943,,MESH,4,DOID:6994,malignant iris melanoma
MESH:D000230,Adenocarcinoma,MESH,4,DOID:299,adenocarcinoma
MESH:D000230,Adenocarcinoma,MESH,4,DOID:4903,granular cell carcinoma
MESH:D000230,Adenocarcinoma,MESH,4,DOID:4929,tubular adenocarcinoma
MESH:D000230,Adenocarcinoma,MESH,4,DOID:5675,cribriform carcinoma
MESH:D000742,"Anemia, Dyserythropoietic, Congenital",MESH,4,DOID:0111397,congenital dyserythropoietic anemia type Ib
MESH:D000742,"Anemia, Dyserythropoietic, Congenital",MESH,4,DOID:0111399,congenital dyserythropoietic anemia type IIIa
MESH:D000742,"Anemia, Dyserythropoietic, Congenital",MESH,4,DOID:0111401,congenital dyserythropoietic anemia type II
MESH:D000742,"Anemia, Dyserythropoietic, Congenital",MESH,4,DOID:1338,congenital dyserythropoietic anemia
MESH:D002547,Cerebral Palsy,MESH,4,DOID:10965,spastic diplegia
MESH:D002547,Cerebral Palsy,MESH,4,DOID:10968,spastic monoplegia
MESH:D002547,Cerebral Palsy,MESH,4,DOID:10970,spastic quadriplegic cerebral palsy
MESH:D002547,Cerebral Palsy,MESH,4,DOID:1969,cerebral palsy
MESH:D005693,Galactosemias,MESH,4,DOID:0111458,galactose epimerase deficiency
MESH:D005693,Galactosemias,MESH,4,DOID:0111459,classic galactosemia
MESH:D005693,Galactosemias,MESH,4,DOID:14695,galactokinase deficiency
MESH:D005693,Galactosemias,MESH,4,DOID:9870,galactosemia
MESH:D006391,Hemangioma,MESH,4,DOID:255,hemangioma
MESH:D006391,Hemangioma,MESH,4,DOID:277,chorioangioma
MESH:D006391,Hemangioma,MESH,4,DOID:468,intramuscular hemangioma
MESH:D006391,Hemangioma,MESH,4,DOID:474,histiocytoid hemangioma
MESH:D009837,Oligodendroglioma,MESH,4,DOID:3181,oligodendroglioma
MESH:D009837,Oligodendroglioma,MESH,4,DOID:3183,childhood oligodendroglioma
MESH:D009837,Oligodendroglioma,MESH,4,DOID:3186,adult oligodendroglioma
MESH:D009837,Oligodendroglioma,MESH,4,DOID:7912,mixed oligodendroglioma-astrocytoma
MESH:D010930,Plague,MESH,4,DOID:10398,pneumonic plague
MESH:D010930,Plague,MESH,4,DOID:10773,bubonic plague
MESH:D010930,Plague,MESH,4,DOID:3481,septicemic plague
MESH:D010930,Plague,MESH,4,DOID:3482,plague
MESH:D018242,"Neuroectodermal Tumors, Primitive",MESH,4,DOID:0050902,medulloblastoma
MESH:D018242,"Neuroectodermal Tumors, Primitive",MESH,4,DOID:0080903,"embryonal tumor with multilayered rosettes, C19MC-altered"
MESH:D018242,"Neuroectodermal Tumors, Primitive",MESH,4,DOID:4790,medulloepithelioma
MESH:D018242,"Neuroectodermal Tumors, Primitive",MESH,4,DOID:7398,cerebral primitive neuroectodermal tumor
MESH:D020914,"Myopathies, Structural, Congenital",MESH,4,DOID:0111217,autosomal dominant centronuclear myopathy
MESH:D020914,"Myopathies, Structural, Congenital",MESH,4,DOID:0111225,centronuclear myopathy X-linked
MESH:D020914,"Myopathies, Structural, Congenital",MESH,4,DOID:14717,centronuclear myopathy
MESH:D020914,"Myopathies, Structural, Congenital",MESH,4,DOID:422,congenital structural myopathy
MESH:D052245,Usher Syndromes,MESH,4,DOID:0050439,Usher syndrome
MESH:D052245,Usher Syndromes,MESH,4,DOID:0110827,Usher syndrome type 2
MESH:D052245,Usher Syndromes,MESH,4,DOID:0110828,Usher syndrome type 3
MESH:D052245,Usher Syndromes,MESH,4,DOID:0110829,retinitis pigmentosa-deafness syndrome
MESH:D052496,"Lipodystrophy, Familial Partial",MESH,4,DOID:0050440,familial partial lipodystrophy
MESH:D052496,"Lipodystrophy, Familial Partial",MESH,4,DOID:0070202,familial partial lipodystrophy type 2
MESH:D052496,"Lipodystrophy, Familial Partial",MESH,4,DOID:0070204,familial partial lipodystrophy type 3
MESH:D052496,"Lipodystrophy, Familial Partial",MESH,4,DOID:0070207,familial partial lipodystrophy type 1
MESH:D053306,Hyper-IgM Immunodeficiency Syndrome,MESH,4,DOID:0060023,immunodeficiency with hyper IgM type 3
MESH:D053306,Hyper-IgM Immunodeficiency Syndrome,MESH,4,DOID:0060758,immunodeficiency with hyper-IgM type 2
MESH:D053306,Hyper-IgM Immunodeficiency Syndrome,MESH,4,DOID:0060759,immunodeficiency with hyper IgM type 5
MESH:D053306,Hyper-IgM Immunodeficiency Syndrome,MESH,4,DOID:0080544,hyper IgM syndrome
ORDO:280763,,ORDO,4,DOID:0110799,hereditary spastic paraplegia 47
ORDO:280763,,ORDO,4,DOID:0110802,hereditary spastic paraplegia 50
ORDO:280763,,ORDO,4,DOID:0110803,hereditary spastic paraplegia 51
ORDO:280763,,ORDO,4,DOID:0110804,hereditary spastic paraplegia 52
ORDO:3152,,ORDO,4,DOID:0060251,sclerosteosis
ORDO:3152,,ORDO,4,DOID:0060756,sclerosteosis 1
ORDO:3152,,ORDO,4,DOID:0060757,sclerosteosis 2
ORDO:3152,,ORDO,4,DOID:0080036,SOST-related sclerosing bone dysplasia
ORDO:3197,,ORDO,4,DOID:0060695,hyperekplexia
ORDO:3197,,ORDO,4,DOID:0060696,hyperekplexia 1
ORDO:3197,,ORDO,4,DOID:0060697,hyperekplexia 2
ORDO:3197,,ORDO,4,DOID:0060698,hyperekplexia 3
GARD:9948,,GARD,3,DOID:0070317,wet beriberi
GARD:9948,,GARD,3,DOID:0070318,dry beriberi
GARD:9948,,GARD,3,DOID:13725,beriberi
MESH:C536189,Ectrodactyly-cleft lip-palate syndrome,MESH,3,DOID:0060782,EEC syndrome
MESH:C536189,Ectrodactyly-cleft lip-palate syndrome,MESH,3,DOID:0060783,"ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 3"
MESH:C536189,Ectrodactyly-cleft lip-palate syndrome,MESH,3,DOID:0060784,"ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 1"
MESH:C536350,Visceral myopathy familial external ophthalmoplegia,MESH,3,DOID:0070331,mitochondrial DNA depletion syndrome 8b
MESH:C536350,Visceral myopathy familial external ophthalmoplegia,MESH,3,DOID:0080119,mitochondrial DNA depletion syndrome 1
MESH:C536350,Visceral myopathy familial external ophthalmoplegia,MESH,3,DOID:0080127,mitochondrial DNA depletion syndrome 8a
MESH:D000073605,Spotted Fever Group Rickettsiosis,MESH,3,DOID:10921,Siberian tick typhus
MESH:D000073605,Spotted Fever Group Rickettsiosis,MESH,3,DOID:11103,rickettsialpox
MESH:D000073605,Spotted Fever Group Rickettsiosis,MESH,3,DOID:11104,spotted fever
MESH:D000092164,Lagophthalmos,MESH,3,DOID:12958,paralytic lagophthalmos
MESH:D000092164,Lagophthalmos,MESH,3,DOID:12959,lagophthalmos
MESH:D000092164,Lagophthalmos,MESH,3,DOID:13038,cicatricial lagophthalmos
MESH:D000168,Acrocephalosyndactylia,MESH,3,DOID:12960,acrocephalosyndactylia
MESH:D000168,Acrocephalosyndactylia,MESH,3,DOID:14705,Pfeiffer syndrome
MESH:D000168,Acrocephalosyndactylia,MESH,3,DOID:14768,Saethre-Chotzen syndrome
MESH:D003110,Colonic Neoplasms,MESH,3,DOID:219,colon cancer
MESH:D003110,Colonic Neoplasms,MESH,3,DOID:234,colon adenocarcinoma
MESH:D003110,Colonic Neoplasms,MESH,3,DOID:235,colonic benign neoplasm
MESH:D003233,"Conjunctivitis, Allergic",MESH,3,DOID:11204,allergic conjunctivitis
MESH:D003233,"Conjunctivitis, Allergic",MESH,3,DOID:2457,giant papillary conjunctivitis
MESH:D003233,"Conjunctivitis, Allergic",MESH,3,DOID:2474,vernal conjunctivitis
MESH:D003317,"Corneal Dystrophies, Hereditary",MESH,3,DOID:12318,granular corneal dystrophy
MESH:D003317,"Corneal Dystrophies, Hereditary",MESH,3,DOID:2565,macular corneal dystrophy
MESH:D003317,"Corneal Dystrophies, Hereditary",MESH,3,DOID:2566,corneal dystrophy
MESH:D003397,Craniopharyngioma,MESH,3,DOID:3840,craniopharyngioma
MESH:D003397,Craniopharyngioma,MESH,3,DOID:3846,adamantinous craniopharyngioma
MESH:D003397,Craniopharyngioma,MESH,3,DOID:3847,papillary craniopharyngioma
MESH:D003929,Diabetic Neuropathies,MESH,3,DOID:11503,diabetic autonomic neuropathy
MESH:D003929,Diabetic Neuropathies,MESH,3,DOID:12785,diabetic polyneuropathy
MESH:D003929,Diabetic Neuropathies,MESH,3,DOID:9743,diabetic neuropathy
MESH:D004806,Ependymoma,MESH,3,DOID:4844,benign ependymoma
MESH:D004806,Ependymoma,MESH,3,DOID:5075,myxopapillary ependymoma
MESH:D004806,Ependymoma,MESH,3,DOID:5505,papillary ependymoma
MESH:D005099,Exotropia,MESH,3,DOID:1142,alternating exotropia
MESH:D005099,Exotropia,MESH,3,DOID:1143,exotropia
MESH:D005099,Exotropia,MESH,3,DOID:11853,monocular exotropia
MESH:D007174,"Disruptive, Impulse Control, and Conduct Disorders",MESH,3,DOID:10937,impulse control disorder
MESH:D007174,"Disruptive, Impulse Control, and Conduct Disorders",MESH,3,DOID:12400,kleptomania
MESH:D007174,"Disruptive, Impulse Control, and Conduct Disorders",MESH,3,DOID:12401,intermittent explosive disorder
MESH:D007890,Leiomyosarcoma,MESH,3,DOID:1967,leiomyosarcoma
MESH:D007890,Leiomyosarcoma,MESH,3,DOID:5264,epithelioid leiomyosarcoma
MESH:D007890,Leiomyosarcoma,MESH,3,DOID:5268,myxoid leiomyosarcoma
MESH:D008059,Mucopolysaccharidosis I,MESH,3,DOID:0111389,mucopolysaccharidosis Ih/s
MESH:D008059,Mucopolysaccharidosis I,MESH,3,DOID:0111390,mucopolysaccharidosis Ih
MESH:D008059,Mucopolysaccharidosis I,MESH,3,DOID:12802,mucopolysaccharidosis I
MESH:D008080,Liposarcoma,MESH,3,DOID:3382,liposarcoma
MESH:D008080,Liposarcoma,MESH,3,DOID:5690,well-differentiated liposarcoma
MESH:D008080,Liposarcoma,MESH,3,DOID:5702,pleomorphic liposarcoma
MESH:D009085,Mucopolysaccharidosis IV,MESH,3,DOID:0111391,mucopolysaccharidosis IVA
MESH:D009085,Mucopolysaccharidosis IV,MESH,3,DOID:0111392,mucopolysaccharidosis type IVB
MESH:D009085,Mucopolysaccharidosis IV,MESH,3,DOID:12804,mucopolysaccharidosis IV
MESH:D009134,"Muscular Atrophy, Spinal",MESH,3,DOID:0111552,scapuloperoneal spinal muscular atrophy
MESH:D009134,"Muscular Atrophy, Spinal",MESH,3,DOID:12377,spinal muscular atrophy
MESH:D009134,"Muscular Atrophy, Spinal",MESH,3,DOID:318,progressive muscular atrophy
MESH:D009373,"Neoplasms, Germ Cell and Embryonal",MESH,3,DOID:2994,germ cell cancer
MESH:D009373,"Neoplasms, Germ Cell and Embryonal",MESH,3,DOID:3095,germ cell and embryonal cancer
MESH:D009373,"Neoplasms, Germ Cell and Embryonal",MESH,3,DOID:688,embryonal cancer
MESH:D009494,Neurosyphilis,MESH,3,DOID:10035,asymptomatic neurosyphilis
MESH:D009494,Neurosyphilis,MESH,3,DOID:10039,late congenital syphilis
MESH:D009494,Neurosyphilis,MESH,3,DOID:9988,tertiary neurosyphilis
MESH:D009759,"Nystagmus, Pathologic",MESH,3,DOID:11771,spontaneous ocular nystagmus
MESH:D009759,"Nystagmus, Pathologic",MESH,3,DOID:13174,dissociated nystagmus
MESH:D009759,"Nystagmus, Pathologic",MESH,3,DOID:9650,pathologic nystagmus
MESH:D010009,Osteochondrodysplasias,MESH,3,DOID:0111788,Melnick-Needles syndrome
MESH:D010009,Osteochondrodysplasias,MESH,3,DOID:12721,multiple epiphyseal dysplasia
MESH:D010009,Osteochondrodysplasias,MESH,3,DOID:2256,osteochondrodysplasia
MESH:D010211,Papilledema,MESH,3,DOID:10175,optic papillitis
MESH:D010211,Papilledema,MESH,3,DOID:146,papilledema
MESH:D010211,Papilledema,MESH,3,DOID:6929,retinal edema
MESH:D010392,Pemphigus,MESH,3,DOID:0060851,pemphigus vulgaris
MESH:D010392,Pemphigus,MESH,3,DOID:0080850,pemphigus foliaceus
MESH:D010392,Pemphigus,MESH,3,DOID:9182,pemphigus
MESH:D010854,Piedra,MESH,3,DOID:0050133,superficial mycosis
MESH:D010854,Piedra,MESH,3,DOID:12711,black piedra
MESH:D010854,Piedra,MESH,3,DOID:13902,white piedra
MESH:D010911,Pituitary Neoplasms,MESH,3,DOID:1785,pituitary cancer
MESH:D010911,Pituitary Neoplasms,MESH,3,DOID:3829,pituitary adenoma
MESH:D010911,Pituitary Neoplasms,MESH,3,DOID:4916,pituitary carcinoma
MESH:D011546,Pseudohypoaldosteronism,MESH,3,DOID:0060854,autosomal recessive pseudohypoaldosteronism type 1
MESH:D011546,Pseudohypoaldosteronism,MESH,3,DOID:0060855,autosomal dominant pseudohypoaldosteronism type 1
MESH:D011546,Pseudohypoaldosteronism,MESH,3,DOID:4479,pseudohypoaldosteronism
MESH:D011657,Pulmonary Eosinophilia,MESH,3,DOID:5870,eosinophilic pneumonia
MESH:D011657,Pulmonary Eosinophilia,MESH,3,DOID:9498,pulmonary eosinophilia
MESH:D011657,Pulmonary Eosinophilia,MESH,3,DOID:9503,Loeffler syndrome
MESH:D012170,Retinal Vein Occlusion,MESH,3,DOID:13514,venous tributary occlusion of retina
MESH:D012170,Retinal Vein Occlusion,MESH,3,DOID:1727,retinal vein occlusion
MESH:D012170,Retinal Vein Occlusion,MESH,3,DOID:2450,central retinal vein occlusion
MESH:D012734,Disorders of Sex Development,MESH,3,DOID:1923,disorder of sexual development
MESH:D012734,Disorders of Sex Development,MESH,3,DOID:3763,hermaphroditism
MESH:D012734,Disorders of Sex Development,MESH,3,DOID:3765,pseudohermaphroditism
MESH:D013981,Tic Disorders,MESH,3,DOID:10600,chronic tic disorder
MESH:D013981,Tic Disorders,MESH,3,DOID:2768,transient tic disorder
MESH:D013981,Tic Disorders,MESH,3,DOID:2769,tic disorder
MESH:D014715,Vertebrobasilar Insufficiency,MESH,3,DOID:13003,vertebrobasilar insufficiency
MESH:D014715,Vertebrobasilar Insufficiency,MESH,3,DOID:13095,vertebral artery insufficiency
MESH:D014715,Vertebrobasilar Insufficiency,MESH,3,DOID:223,basilar artery insufficiency
MESH:D014897,Spinal Muscular Atrophies of Childhood,MESH,3,DOID:0050530,intermediate spinal muscular atrophy
MESH:D014897,Spinal Muscular Atrophies of Childhood,MESH,3,DOID:0060160,childhood spinal muscular atrophy
MESH:D014897,Spinal Muscular Atrophies of Childhood,MESH,3,DOID:12376,juvenile spinal muscular atrophy
MESH:D015356,Retinal Artery Occlusion,MESH,3,DOID:13094,branch retinal artery occlusion
MESH:D015356,Retinal Artery Occlusion,MESH,3,DOID:13098,central retinal artery occlusion
MESH:D015356,Retinal Artery Occlusion,MESH,3,DOID:8483,retinal artery occlusion
MESH:D015470,"Leukemia, Myeloid, Acute",MESH,3,DOID:0081086,acute myeloid leukemia without maturation
MESH:D015470,"Leukemia, Myeloid, Acute",MESH,3,DOID:0081087,acute myeloid leukemia with maturation
MESH:D015470,"Leukemia, Myeloid, Acute",MESH,3,DOID:9119,acute myeloid leukemia
MESH:D015835,Ocular Motility Disorders,MESH,3,DOID:10235,Brown's tendon sheath syndrome
MESH:D015835,Ocular Motility Disorders,MESH,3,DOID:1279,ocular motility disease
MESH:D015835,Ocular Motility Disorders,MESH,3,DOID:538,internuclear ophthalmoplegia
MESH:D015840,Oculomotor Nerve Diseases,MESH,3,DOID:10864,partial third-nerve palsy
MESH:D015840,Oculomotor Nerve Diseases,MESH,3,DOID:10866,total third-nerve palsy
MESH:D015840,Oculomotor Nerve Diseases,MESH,3,DOID:11550,oculomotor nerve paralysis
MESH:D016472,Motor Neuron Disease,MESH,3,DOID:230,lateral sclerosis
MESH:D016472,Motor Neuron Disease,MESH,3,DOID:231,motor neuron disease
MESH:D016472,Motor Neuron Disease,MESH,3,DOID:4873,anterior horn cell disease
MESH:D018317,Nerve Sheath Neoplasms,MESH,3,DOID:1192,peripheral nervous system neoplasm
MESH:D018317,Nerve Sheath Neoplasms,MESH,3,DOID:3193,peripheral nerve sheath neoplasm
MESH:D018317,Nerve Sheath Neoplasms,MESH,3,DOID:4697,perineurioma
MESH:D020191,"Myoclonic Epilepsies, Progressive",MESH,3,DOID:0060162,dentatorubral-pallidoluysian atrophy
MESH:D020191,"Myoclonic Epilepsies, Progressive",MESH,3,DOID:0111444,progressive myoclonus epilepsy 4
MESH:D020191,"Myoclonic Epilepsies, Progressive",MESH,3,DOID:891,progressive myoclonus epilepsy
MESH:D020422,Mononeuropathies,MESH,3,DOID:1188,mononeuropathy
MESH:D020422,Mononeuropathies,MESH,3,DOID:1802,mononeuritis
MESH:D020422,Mononeuropathies,MESH,3,DOID:1835,mononeuritis multiplex
MESH:D020528,"Multiple Sclerosis, Chronic Progressive",MESH,3,DOID:0050783,secondary progressive multiple sclerosis
MESH:D020528,"Multiple Sclerosis, Chronic Progressive",MESH,3,DOID:0050784,primary progressive multiple sclerosis
MESH:D020528,"Multiple Sclerosis, Chronic Progressive",MESH,3,DOID:0050785,progressive relapsing multiple sclerosis
MESH:D020967,Myotonic Disorders,MESH,3,DOID:0050759,myotonic dystrophy type 2
