semantic_type	subject	subject_label	predicate	object	object_label	asserted_by	status
anatomy	UBERON:0001165	pyloric antrum	xref	EMAPA:17891	pyloric antrum	UBERON	made_real
anatomy	UBERON:0001166	pylorus	xref	EMAPA:17631	stomach pyloric region	UBERON	made_real
anatomy	UBERON:0001167	wall of stomach	xref	EMAPA:35826	stomach wall	UBERON	made_real
anatomy	UBERON:0001168	wall of small intestine	xref	EMAPA:35785	small intestine wall	UBERON	made_real
anatomy	UBERON:0001169	wall of large intestine	xref	EMAPA:35470	large intestine wall	UBERON	made_real
anatomy	UBERON:0001170	mesentery of small intestine	xref	EMAPA:37745	small intestine mesentery	UBERON	made_real
anatomy	UBERON:0001172	hepatic acinus	xref	EMAPA:35497	liver acinus	UBERON	made_real
anatomy	UBERON:0001173	biliary tree	xref	EMAPA:35172	biliary tract	UBERON	made_real
anatomy	UBERON:0001174	common bile duct	xref	EMAPA:17201	common bile duct	UBERON	made_real
anatomy	UBERON:0001175	common hepatic duct	xref	EMAPA:19101	common hepatic duct	UBERON	made_real
anatomy	UBERON:0001176	right hepatic duct	xref	EMAPA:32797	right hepatic duct	UBERON	made_real
anatomy	UBERON:0001177	left hepatic duct	xref	EMAPA:32795	left hepatic duct	UBERON	made_real
anatomy	UBERON:0001178	visceral peritoneum	xref	EMAPA:16592	peritoneum visceral mesothelium	UBERON	made_real
anatomy	UBERON:0001179	peritoneal cavity	xref	EMAPA:16138	peritoneal cavity	UBERON	made_real
anatomy	UBERON:0001180	superior recess of lesser sac	xref	EMAPA:18049	omental bursa superior recess	UBERON	made_real
anatomy	UBERON:0001181	inferior recess of lesser sac	xref	EMAPA:18048	omental bursa inferior recess	UBERON	made_real
anatomy	UBERON:0001182	superior mesenteric artery	xref	EMAPA:18619	superior mesenteric artery	UBERON	made_real
anatomy	UBERON:0001183	inferior mesenteric artery	xref	EMAPA:18618	inferior mesenteric artery	UBERON	made_real
anatomy	UBERON:0001184	renal artery	xref	EMAPA:28373	renal artery	UBERON	made_real
anatomy	UBERON:0001185	right renal artery	xref	EMAPA:37380	right renal artery	UBERON	made_real
anatomy	UBERON:0001186	left renal artery	xref	EMAPA:37098	left renal artery	UBERON	made_real
anatomy	UBERON:0001187	testicular artery	xref	EMAPA:18621	testicular artery	UBERON	made_real
anatomy	UBERON:0001188	right testicular artery	xref	EMAPA:37382	right spermatic artery	UBERON	made_real
anatomy	UBERON:0001189	left testicular artery	xref	EMAPA:37099	left spermatic artery	UBERON	made_real
anatomy	UBERON:0001190	ovarian artery	xref	EMAPA:18620	ovarian artery	UBERON	made_real
anatomy	UBERON:0001191	common iliac artery	xref	EMAPA:17310	common iliac artery	UBERON	made_real
anatomy	UBERON:0001192	left gastric artery	xref	EMAPA:35374	gastric artery	UBERON	made_real
anatomy	UBERON:0001193	hepatic artery	xref	EMAPA:17859	hepatic artery	UBERON	made_real
anatomy	UBERON:0001194	splenic artery	xref	EMAPA:19216	splenic artery	UBERON	made_real
anatomy	UBERON:0001195	inferior pancreaticoduodenal artery	xref	EMAPA:37086	inferior pancreatico-duodenal artery	UBERON	made_real
anatomy	UBERON:0001196	middle colic artery	xref	EMAPA:37106	middle colic artery	UBERON	made_real
anatomy	UBERON:0001198	superior suprarenal artery	xref	EMAPA:37122	superior suprarenal artery	UBERON	made_real
anatomy	UBERON:0001199	mucosa of stomach	xref	EMAPA:35817	stomach mucosa	UBERON	made_real
anatomy	UBERON:0001200	submucosa of stomach	xref	EMAPA:35825	stomach submucosa	UBERON	made_real
anatomy	UBERON:0001201	serosa of stomach	xref	EMAPA:35822	stomach serosa	UBERON	made_real
anatomy	UBERON:0001202	pyloric sphincter	xref	EMAPA:19251	pyloric sphincter	UBERON	made_real
anatomy	UBERON:0001203	muscularis mucosae of stomach	xref	EMAPA:35818	stomach muscularis mucosa	UBERON	made_real
anatomy	UBERON:0001204	mucosa of small intestine	xref	EMAPA:35780	small intestine mucosa	UBERON	made_real
anatomy	UBERON:0001205	submucosa of small intestine	xref	EMAPA:37564	small intestine submucosa	UBERON	made_real
anatomy	UBERON:0001206	serosa of small intestine	xref	EMAPA:37561	small intestine serosa	UBERON	made_real
anatomy	UBERON:0001207	mucosa of large intestine	xref	EMAPA:35467	large intestine mucosa	UBERON	made_real
anatomy	UBERON:0001208	submucosa of large intestine	xref	EMAPA:37560	large intestine submucosa	UBERON	made_real
anatomy	UBERON:0001209	serosa of large intestine	xref	EMAPA:37557	large intestine serosa	UBERON	made_real
anatomy	UBERON:0001210	muscularis mucosae of small intestine	xref	EMAPA:35781	small intestine muscularis mucosa	UBERON	made_real
anatomy	UBERON:0001211	Peyer's patch	xref	EMAPA:19028	Peyer's patch	UBERON	made_real
anatomy	UBERON:0001212	duodenal gland	xref	EMAPA:36522	Brunner's gland	UBERON	made_real
anatomy	UBERON:0001213	intestinal villus	xref	EMAPA:35784	intestinal villus	UBERON	made_real
anatomy	UBERON:0001214	pancreatic tributary of splenic vein	xref	EMAPA:37678	pancreatic vein	UBERON	made_real
anatomy	UBERON:0001215	inferior mesenteric vein	xref	EMAPA:18642	inferior mesenteric vein	UBERON	made_real
anatomy	UBERON:0001216	jejunal vein	xref	EMAPA:37160	jejunal vein	UBERON	made_real
anatomy	UBERON:0001217	ileal vein	xref	EMAPA:37149	ileal vein	UBERON	made_real
anatomy	UBERON:0001218	middle colic vein	xref	EMAPA:37174	middle colic vein	UBERON	made_real
anatomy	UBERON:0001219	ileocolic vein	xref	EMAPA:37150	ileocolic vein	UBERON	made_real
anatomy	UBERON:0001220	quadratus lumborum	xref	EMAPA:18524	quadratus lumborum	UBERON	made_real
anatomy	UBERON:0001221	transversus abdominis muscle	xref	EMAPA:18165	transversus abdominis	UBERON	made_real
anatomy	UBERON:0001222	right ureter	xref	EMAPA:37373	right ureter	UBERON	made_real
anatomy	UBERON:0001223	left ureter	xref	EMAPA:37372	left ureter	UBERON	made_real
anatomy	UBERON:0001224	renal pelvis	xref	EMAPA:17948	renal pelvis	UBERON	made_real
anatomy	UBERON:0001225	cortex of kidney	xref	EMAPA:17952	renal cortex	UBERON	made_real
anatomy	UBERON:0001226	major calyx	xref	EMAPA:18677	major calyx	UBERON	made_real
anatomy	UBERON:0001227	minor calyx	xref	EMAPA:18678	minor calyx	UBERON	made_real
anatomy	UBERON:0001228	renal papilla	xref	EMAPA:35727	renal papilla	UBERON	made_real
anatomy	UBERON:0001229	renal corpuscle	xref	EMAPA:28236	mature renal corpuscle	UBERON	made_real
anatomy	UBERON:0001229	renal corpuscle	xref	EMAPA:35726	renal corpuscle	UBERON	made_real
anatomy	UBERON:0001230	glomerular capsule	xref	EMAPA:27973	Bowman's capsule of maturing renal corpuscle	UBERON	made_real
anatomy	UBERON:0001230	glomerular capsule	xref	EMAPA:28257	Bowman's capsule of mature renal corpuscle	UBERON	made_real
anatomy	UBERON:0001231	nephron tubule	xref	EMAPA:27782	renal tubule	UBERON	made_real
anatomy	UBERON:0001232	collecting duct of renal tubule	xref	EMAPA:28407	collecting duct	UBERON	made_real
anatomy	UBERON:0001233	right adrenal gland	xref	EMAPA:37357	right adrenal gland	UBERON	made_real
anatomy	UBERON:0001234	left adrenal gland	xref	EMAPA:37356	left adrenal gland	UBERON	made_real
anatomy	UBERON:0001235	adrenal cortex	xref	EMAPA:18427	adrenal cortex	UBERON	made_real
anatomy	UBERON:0001236	adrenal medulla	xref	EMAPA:18428	adrenal medulla	UBERON	made_real
anatomy	UBERON:0001237	paraaortic body	xref	EMAPA:18223	paraganglion of Zuckerkandl	UBERON	made_real
anatomy	UBERON:0001238	lamina propria of small intestine	xref	EMAPA:35779	small intestine lamina propria	UBERON	made_real
anatomy	UBERON:0001239	muscularis mucosae of large intestine	xref	EMAPA:37556	large intestine muscularis mucosa	UBERON	made_real
anatomy	UBERON:0001240	muscularis mucosae of intestine	xref	EMAPA:35442	intestine muscularis mucosa	UBERON	made_real
anatomy	UBERON:0001241	crypt of Lieberkuhn of small intestine	xref	EMAPA:35777	small intestine crypt of lieberkuhn	UBERON	made_real
anatomy	UBERON:0001242	intestinal mucosa	xref	EMAPA:35440	intestine mucosa	UBERON	made_real
anatomy	UBERON:0001243	serosa of intestine	xref	EMAPA:37619	intestine serosa	UBERON	made_real
anatomy	UBERON:0001244	internal anal sphincter	xref	EMAPA:18266	internal anal sphincter	UBERON	made_real
anatomy	UBERON:0001247	falciform ligament	xref	EMAPA:18288	falciform ligament	UBERON	made_real
anatomy	UBERON:0001248	hilum of spleen	xref	EMAPA:19303	spleen hilum	UBERON	made_real
anatomy	UBERON:0001249	spleen lymphoid follicle	xref	EMAPA:35804	spleen lymphoid follicle	UBERON	made_real
anatomy	UBERON:0001250	red pulp of spleen	xref	EMAPA:35806	spleen red pulp	UBERON	made_real
anatomy	UBERON:0001251	marginal zone of spleen	xref	EMAPA:36650	spleen marginal zone	UBERON	made_real
anatomy	UBERON:0001252	adventitia of ureter	xref	EMAPA:28114	adventitia of ureter	UBERON	made_real
anatomy	UBERON:0001253	lamina propria of ureter	xref	EMAPA:28841	lamina propria of ureter	UBERON	made_real
anatomy	UBERON:0001254	urothelium of ureter	xref	EMAPA:28089	urothelium of ureter	UBERON	made_real
anatomy	UBERON:0001255	urinary bladder	xref	EMAPA:18321	bladder	UBERON	made_real
anatomy	UBERON:0001256	wall of urinary bladder	xref	EMAPA:35175	bladder wall	UBERON	made_real
anatomy	UBERON:0001257	trigone of urinary bladder	xref	EMAPA:35174	bladder trigone	UBERON	made_real
anatomy	UBERON:0001258	neck of urinary bladder	xref	EMAPA:36078	bladder neck	UBERON	made_real
anatomy	UBERON:0001259	mucosa of urinary bladder	xref	EMAPA:35897	bladder mucosa	UBERON	made_real
anatomy	UBERON:0001260	serosa of urinary bladder	xref	EMAPA:28661	serosa of bladder	UBERON	made_real
anatomy	UBERON:0001261	lamina propria of urinary bladder	xref	EMAPA:30088	lamina propria of bladder	UBERON	made_real
anatomy	UBERON:0001262	wall of intestine	xref	EMAPA:35444	intestine wall	UBERON	made_real
anatomy	UBERON:0001263	pancreatic acinus	xref	EMAPA:35651	pancreatic acinus	UBERON	made_real
anatomy	UBERON:0001264	pancreas	xref	EMAPA:17503	pancreas	UBERON	made_real
anatomy	UBERON:0001265	trabecula of spleen	xref	EMAPA:35808	spleen trabeculum	UBERON	made_real
anatomy	UBERON:0001266	splenic cord	xref	EMAPA:37752	splenic cord	UBERON	made_real
anatomy	UBERON:0001267	femoral nerve	xref	EMAPA:35343	femoral nerve	UBERON	made_real
anatomy	UBERON:0001268	peritoneal fluid	xref	EMAPA:35683	peritoneal fluid	UBERON	made_real
anatomy	UBERON:0001269	acetabular part of hip bone	xref	EMAPA:18346	acetabular region	UBERON	made_real
anatomy	UBERON:0001271	pelvic girdle region	xref	EMAPA:37862	pelvic girdle region	UBERON	made_real
anatomy	UBERON:0001273	ilium	xref	EMAPA:18726	ilium	UBERON	made_real
anatomy	UBERON:0001274	ischium	xref	EMAPA:18727	ischium	UBERON	made_real
anatomy	UBERON:0001275	pubis	xref	EMAPA:18728	pubis	UBERON	made_real
anatomy	UBERON:0001276	epithelium of stomach	xref	EMAPA:17023	stomach epithelium	UBERON	made_real
anatomy	UBERON:0001277	intestinal epithelium	xref	EMAPA:32873	intestine epithelium	UBERON	made_real
anatomy	UBERON:0001278	epithelium of large intestine	xref	EMAPA:35466	large intestine epithelium	UBERON	made_real
anatomy	UBERON:0001280	liver parenchyma	xref	EMAPA:17203	liver parenchyma	UBERON	made_real
anatomy	UBERON:0001281	hepatic sinusoid	xref	EMAPA:17365	liver sinusoid	UBERON	made_real
anatomy	UBERON:0001283	bile canaliculus	xref	EMAPA:36534	bile canaliculus	UBERON	made_real
anatomy	UBERON:0001284	renal column	xref	EMAPA:37487	kidney column	UBERON	made_real
anatomy	UBERON:0001285	nephron	xref	EMAPA:28491	mature nephron	UBERON	made_real
anatomy	UBERON:0001285	nephron	xref	EMAPA:35592	nephron	UBERON	made_real
anatomy	UBERON:0001286	Bowman's space	xref	EMAPA:27985	urinary space of maturing renal corpuscle	UBERON	made_real
anatomy	UBERON:0001286	Bowman's space	xref	EMAPA:28263	urinary space of mature renal corpuscle	UBERON	made_real
anatomy	UBERON:0001287	proximal convoluted tubule	xref	EMAPA:28287	renal proximal convoluted tubule	UBERON	made_real
anatomy	UBERON:0001288	loop of Henle	xref	EMAPA:19280	loop of Henle	UBERON	made_real
anatomy	UBERON:0001289	descending limb of loop of Henle	xref	EMAPA:35511	loop of Henle descending limb	UBERON	made_real
anatomy	UBERON:0001290	proximal straight tubule	xref	EMAPA:29661	proximal straight tubule, cortical portion	UBERON	made_real
anatomy	UBERON:0001290	proximal straight tubule	xref	EMAPA:29669	proximal straight tubule of outer stripe of outer medulla	UBERON	made_real
anatomy	UBERON:0001291	thick ascending limb of loop of Henle	xref	EMAPA:28396	distal straight tubule of renal cortex	UBERON	made_real
anatomy	UBERON:0001291	thick ascending limb of loop of Henle	xref	EMAPA:29671	distal straight tubule of outer stripe of outer medulla	UBERON	made_real
anatomy	UBERON:0001291	thick ascending limb of loop of Henle	xref	EMAPA:35512	loop of Henle distal straight tubule	UBERON	made_real
anatomy	UBERON:0001292	distal convoluted tubule	xref	EMAPA:28393	distal convoluted tubule	UBERON	made_real
anatomy	UBERON:0001293	outer medulla of kidney	xref	EMAPA:28310	outer renal medulla	UBERON	made_real
anatomy	UBERON:0001294	inner medulla of kidney	xref	EMAPA:28349	inner renal medulla	UBERON	made_real
anatomy	UBERON:0001295	endometrium	xref	EMAPA:29917	endometrium	UBERON	made_real
anatomy	UBERON:0001296	myometrium	xref	EMAPA:29923	myometrium	UBERON	made_real
anatomy	UBERON:0001297	serosa of uterus	xref	EMAPA:37792	uterus serosa	UBERON	made_real
anatomy	UBERON:0001298	psoas major muscle	xref	EMAPA:18169	psoas major	UBERON	made_real
anatomy	UBERON:0001299	glans penis	xref	EMAPA:18988	glans penis	UBERON	made_real
anatomy	UBERON:0001300	scrotum	xref	EMAPA:19296	scrotum	UBERON	made_real
anatomy	UBERON:0001301	epididymis	xref	EMAPA:19290	epididymis	UBERON	made_real
anatomy	UBERON:0001302	right fallopian tube	xref	EMAPA:37369	right oviduct	UBERON	made_real
anatomy	UBERON:0001303	left fallopian tube	xref	EMAPA:37368	left oviduct	UBERON	made_real
anatomy	UBERON:0001304	germinal epithelium of ovary	xref	EMAPA:17963	surface epithelium of ovary	UBERON	made_real
anatomy	UBERON:0001305	ovarian follicle	xref	EMAPA:35627	ovary follicle	UBERON	made_real
anatomy	UBERON:0001306	cumulus oophorus	xref	EMAPA:35267	cumulus oophorus	UBERON	made_real
anatomy	UBERON:0001307	capsule of ovary	xref	EMAPA:35626	ovary capsule	UBERON	made_real
anatomy	UBERON:0001308	external iliac artery	xref	EMAPA:17614	external iliac artery	UBERON	made_real
anatomy	UBERON:0001309	internal iliac artery	xref	EMAPA:17860	internal iliac artery	UBERON	made_real
anatomy	UBERON:0001310	umbilical artery	xref	EMAPA:16331	umbilical artery embryonic part	UBERON	made_real
anatomy	UBERON:0001310	umbilical artery	xref	EMAPA:16372	umbilical artery extraembryonic part	UBERON	made_real
anatomy	UBERON:0001311	inferior vesical artery	xref	EMAPA:37089	inferior vesical artery	UBERON	made_real
anatomy	UBERON:0001313	iliolumbar artery	xref	EMAPA:37085	ilio-lumbar artery	UBERON	made_real
anatomy	UBERON:0001314	obturator artery	xref	EMAPA:37671	obturator artery	UBERON	made_real
anatomy	UBERON:0001315	superior gluteal artery	xref	EMAPA:37120	superior gluteal artery	UBERON	made_real
anatomy	UBERON:0001316	external iliac vein	xref	EMAPA:37144	external iliac vein	UBERON	made_real
anatomy	UBERON:0001317	internal iliac vein	xref	EMAPA:37148	hypogastric vein	UBERON	made_real
anatomy	UBERON:0001318	inferior vesical vein	xref	EMAPA:37158	inferior vesical vein	UBERON	made_real
anatomy	UBERON:0001319	vaginal vein	xref	EMAPA:37796	vaginal vein	UBERON	made_real
anatomy	UBERON:0001320	iliolumbar vein	xref	EMAPA:37152	ilio-lumbar vein	UBERON	made_real
anatomy	UBERON:0001321	obturator vein	xref	EMAPA:37677	obturator vein	UBERON	made_real
anatomy	UBERON:0001322	sciatic nerve	xref	EMAPA:18577	sciatic nerve	UBERON	made_real
anatomy	UBERON:0001323	tibial nerve	xref	EMAPA:36512	tibial nerve	UBERON	made_real
anatomy	UBERON:0001325	muscle of pelvis	xref	EMAPA:37481	pelvis muscle	UBERON	made_real
anatomy	UBERON:0001326	levator ani muscle	xref	EMAPA:19165	levator ani	UBERON	made_real
anatomy	UBERON:0001327	coccygeus muscle	xref	EMAPA:37482	coccygeus	UBERON	made_real
anatomy	UBERON:0001328	lobe of prostate	xref	EMAPA:35712	prostate gland lobe	UBERON	made_real
anatomy	UBERON:0001330	pampiniform plexus	xref	EMAPA:37385	pampiniform plexus	UBERON	made_real
anatomy	UBERON:0001331	skin of penis	xref	EMAPA:35675	penis skin	UBERON	made_real
anatomy	UBERON:0001332	prepuce of penis	xref	EMAPA:18989	prepuce of male	UBERON	made_real
anatomy	UBERON:0001333	male urethra	xref	EMAPA:18692	urethra of male	UBERON	made_real
anatomy	UBERON:0001334	female urethra	xref	EMAPA:28747	urethra of female	UBERON	made_real
anatomy	UBERON:0001335	prostatic urethra	xref	EMAPA:30942	prostatic urethra	UBERON	made_real
anatomy	UBERON:0001336	membranous urethra of male or female	xref	EMAPA:37542	membranous urethra	UBERON	made_real
anatomy	UBERON:0001337	spongiose part of urethra	xref	EMAPA:30944	penile urethra	UBERON	made_real
anatomy	UBERON:0001338	urethral gland	xref	EMAPA:37784	urethra gland	UBERON	made_real
anatomy	UBERON:0001339	ischiocavernosus muscle	xref	EMAPA:37455	ischiocavernosus	UBERON	made_real
anatomy	UBERON:0001340	dorsal artery of penis	xref	EMAPA:37080	dorsal penis artery	UBERON	made_real
anatomy	UBERON:0001341	lesser sac	xref	EMAPA:16889	omental bursa	UBERON	made_real
anatomy	UBERON:0001342	mesovarium	xref	EMAPA:17961	mesovarium	UBERON	made_real
anatomy	UBERON:0001343	seminiferous tubule of testis	xref	EMAPA:18685	seminiferous cord	UBERON	made_real
anatomy	UBERON:0001343	seminiferous tubule of testis	xref	EMAPA:31476	seminiferous tubule	UBERON	made_real
anatomy	UBERON:0001344	epithelium of vagina	xref	EMAPA:30991	epithelium of vagina	UBERON	made_real
anatomy	UBERON:0001346	vaginal hymen	xref	EMAPA:37795	vaginal hymen	UBERON	made_real
anatomy	UBERON:0001347	white adipose tissue	xref	EMAPA:35926	white fat	UBERON	made_real
anatomy	UBERON:0001348	brown adipose tissue	xref	EMAPA:19209	brown fat	UBERON	made_real
anatomy	UBERON:0001352	external acoustic meatus	xref	EMAPA:17588	external auditory meatus	UBERON	made_real
anatomy	UBERON:0001353	anal region	xref	EMAPA:16831	anal region	UBERON	made_real
anatomy	UBERON:0001354	inferior epigastric artery	xref	EMAPA:18751	inferior epigastric artery	UBERON	made_real
anatomy	UBERON:0001355	deep femoral artery	xref	EMAPA:37216	profunda femoris artery	UBERON	made_real
anatomy	UBERON:0001356	medial circumflex femoral artery	xref	EMAPA:37670	medial femoral circumflex artery	UBERON	made_real
anatomy	UBERON:0001357	inferior rectal artery	xref	EMAPA:37087	inferior rectal artery	UBERON	made_real
anatomy	UBERON:0001358	perineal artery	xref	EMAPA:37107	perineal artery	UBERON	made_real
anatomy	UBERON:0001360	deep circumflex iliac vein	xref	EMAPA:37511	deep iliac circumflex vein	UBERON	made_real
anatomy	UBERON:0001361	femoral vein	xref	EMAPA:17876	femoral vein	UBERON	made_real
anatomy	UBERON:0001362	perineal vein	xref	EMAPA:37179	perineal vein	UBERON	made_real
anatomy	UBERON:0001363	great saphenous vein	xref	EMAPA:37147	great saphenous vein	UBERON	made_real
anatomy	UBERON:0001365	sacro-iliac joint	xref	EMAPA:19300	sacro-iliac joint	UBERON	made_real
anatomy	UBERON:0001366	parietal peritoneum	xref	EMAPA:16591	peritoneum parietal mesothelium	UBERON	made_real
anatomy	UBERON:0001367	external anal sphincter	xref	EMAPA:18265	external anal sphincter	UBERON	made_real
anatomy	UBERON:0001368	obturator externus	xref	EMAPA:36236	obturator externus	UBERON	made_real
anatomy	UBERON:0001369	iliacus muscle	xref	EMAPA:19164	iliacus	UBERON	made_real
anatomy	UBERON:0001370	gluteus maximus	xref	EMAPA:18527	gluteus maximus	UBERON	made_real
anatomy	UBERON:0001371	gluteus medius	xref	EMAPA:19163	gluteus medius	UBERON	made_real
anatomy	UBERON:0001372	psoas minor muscle	xref	EMAPA:18170	psoas minor	UBERON	made_real
anatomy	UBERON:0001373	sartorius muscle	xref	EMAPA:37693	sartorius	UBERON	made_real
anatomy	UBERON:0001374	biceps femoris	xref	EMAPA:35170	biceps femoris	UBERON	made_real
anatomy	UBERON:0001375	semitendinosus	xref	EMAPA:35762	semitendinosus	UBERON	made_real
anatomy	UBERON:0001376	tensor fasciae latae muscle	xref	EMAPA:35855	tensor fasciae lata	UBERON	made_real
