semantic_type,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids
anatomy,EMAPA:19382,L2 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19382
anatomy,EMAPA:19383,L3 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19383
anatomy,EMAPA:19384,L4 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19384
anatomy,EMAPA:19385,L5 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19385
anatomy,EMAPA:19386,L6 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19386
anatomy,EMAPA:19387,S1 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19387
anatomy,EMAPA:19388,S2 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19388
anatomy,EMAPA:19389,Tl4 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19389
anatomy,EMAPA:19390,Tl5 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19390
anatomy,EMAPA:19391,Tl6 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19391
anatomy,EMAPA:19392,Tl7 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19392
anatomy,EMAPA:19393,Tl8 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19393
anatomy,EMAPA:19394,T6 rib pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19394
anatomy,EMAPA:19395,T7 rib pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19395
anatomy,EMAPA:19396,T8 rib pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19396
anatomy,EMAPA:19397,T9 rib pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19397
anatomy,EMAPA:19398,T10 rib pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19398
anatomy,EMAPA:19399,T11 rib pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19399
anatomy,EMAPA:19400,T12 rib pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19400
anatomy,EMAPA:19401,T13 rib pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19401
anatomy,EMAPA:19402,S3 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19402
anatomy,EMAPA:19403,S4 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19403
anatomy,EMAPA:19404,Tl1 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19404
anatomy,EMAPA:19405,Tl2 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19405
anatomy,EMAPA:19406,Tl3 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19406
anatomy,EMAPA:19407,Tl9 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19407
anatomy,EMAPA:19408,Tl10 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19408
anatomy,EMAPA:19409,Tl11 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19409
anatomy,EMAPA:19410,T1 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19410
anatomy,EMAPA:19411,T2 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19411
anatomy,EMAPA:19412,T3 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19412
anatomy,EMAPA:19413,T4 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19413
anatomy,EMAPA:19414,T5 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19414
anatomy,EMAPA:19417,C1 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19417
anatomy,EMAPA:19418,C1 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19418
anatomy,EMAPA:19420,C2 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19420
anatomy,EMAPA:19421,C2 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19421
anatomy,EMAPA:19423,C3 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19423
anatomy,EMAPA:19424,C3 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19424
anatomy,EMAPA:19426,C4 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19426
anatomy,EMAPA:19427,C4 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19427
anatomy,EMAPA:19429,C5 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19429
anatomy,EMAPA:19430,C5 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19430
anatomy,EMAPA:19436,Tl4 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19436
anatomy,EMAPA:19437,Tl5 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19437
anatomy,EMAPA:19438,Tl6 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19438
anatomy,EMAPA:19439,Tl7 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19439
anatomy,EMAPA:19440,Tl8 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19440
anatomy,EMAPA:19441,Tl9 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19441
anatomy,EMAPA:19442,Tl10 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19442
anatomy,EMAPA:19443,Tl11 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19443
anatomy,EMAPA:19444,Tl12 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19444
anatomy,EMAPA:19445,Tl13 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19445
anatomy,EMAPA:19446,Tl14 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19446
anatomy,EMAPA:19447,Tl15 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19447
anatomy,EMAPA:19448,Tl16 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19448
anatomy,EMAPA:19449,Tl17 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19449
anatomy,EMAPA:19450,Tl18 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19450
anatomy,EMAPA:19451,Tl19 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19451
anatomy,EMAPA:19452,T6 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19452
anatomy,EMAPA:19453,T7 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19453
anatomy,EMAPA:19454,T8 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19454
anatomy,EMAPA:19455,T9 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19455
anatomy,EMAPA:19456,T10 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19456
anatomy,EMAPA:19457,T11 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19457
anatomy,EMAPA:19458,T12 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19458
anatomy,EMAPA:19459,T13 rib cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19459
anatomy,EMAPA:19461,C6 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19461
anatomy,EMAPA:19462,C6 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19462
anatomy,EMAPA:19464,C7 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19464
anatomy,EMAPA:19465,C7 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19465
anatomy,EMAPA:19469,L1 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19469
anatomy,EMAPA:19470,L1 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19470
anatomy,EMAPA:19471,L1 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19471
anatomy,EMAPA:19473,Tl12 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19473
anatomy,EMAPA:19474,Tl13 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19474
anatomy,EMAPA:19475,Tl14 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19475
anatomy,EMAPA:19476,Tl15 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19476
anatomy,EMAPA:19477,Tl16 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19477
anatomy,EMAPA:19478,Tl17 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19478
anatomy,EMAPA:19479,Tl18 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19479
anatomy,EMAPA:19480,Tl19 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19480
anatomy,EMAPA:19481,Tl20 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19481
anatomy,EMAPA:19482,Tl21 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19482
anatomy,EMAPA:19483,Tl22 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19483
anatomy,EMAPA:19484,Tl23 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19484
anatomy,EMAPA:19485,Tl24 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19485
anatomy,EMAPA:19486,Tl25 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19486
anatomy,EMAPA:19487,Tl26 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19487
anatomy,EMAPA:19488,Tl27 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19488
anatomy,EMAPA:19490,T1 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19490
anatomy,EMAPA:19491,T1 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19491
anatomy,EMAPA:19492,T1 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19492
anatomy,EMAPA:19493,T2 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19493
anatomy,EMAPA:19494,T2 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19494
anatomy,EMAPA:19495,T2 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19495
anatomy,EMAPA:19496,T3 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19496
anatomy,EMAPA:19497,T3 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19497
anatomy,EMAPA:19498,T3 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19498
anatomy,EMAPA:19499,T4 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19499
anatomy,EMAPA:19500,T4 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19500
anatomy,EMAPA:19501,T4 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19501
anatomy,EMAPA:19502,T5 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19502
anatomy,EMAPA:19503,T5 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19503
anatomy,EMAPA:19504,T5 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19504
anatomy,EMAPA:19505,T6 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19505
anatomy,EMAPA:19506,T6 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19506
anatomy,EMAPA:19507,T6 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19507
anatomy,EMAPA:19508,T7 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19508
anatomy,EMAPA:19509,T7 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19509
anatomy,EMAPA:19510,T7 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19510
anatomy,EMAPA:19511,T8 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19511
anatomy,EMAPA:19512,T8 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19512
anatomy,EMAPA:19513,T8 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19513
anatomy,EMAPA:19514,T9 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19514
anatomy,EMAPA:19515,T9 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19515
anatomy,EMAPA:19516,T9 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19516
anatomy,EMAPA:19517,T10 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19517
anatomy,EMAPA:19518,T10 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19518
anatomy,EMAPA:19519,T10 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19519
anatomy,EMAPA:19520,T11 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19520
anatomy,EMAPA:19521,T11 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19521
anatomy,EMAPA:19522,T11 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19522
anatomy,EMAPA:19523,T12 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19523
anatomy,EMAPA:19524,T12 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19524
anatomy,EMAPA:19525,T12 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19525
anatomy,EMAPA:19526,T13 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19526
anatomy,EMAPA:19527,T13 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19527
anatomy,EMAPA:19528,T13 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19528
anatomy,EMAPA:19541,T13 rib,biolink:AnatomicalEntity,1,EMAPA:19541
anatomy,EMAPA:19554,T13 vertebra,biolink:AnatomicalEntity,1,EMAPA:19554
anatomy,EMAPA:19555,L2 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19555
anatomy,EMAPA:19556,L2 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19556
anatomy,EMAPA:19557,L2 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19557
anatomy,EMAPA:19558,L3 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19558
anatomy,EMAPA:19559,L3 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19559
anatomy,EMAPA:19560,L3 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19560
anatomy,EMAPA:19561,L4 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19561
anatomy,EMAPA:19562,L4 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19562
anatomy,EMAPA:19563,L4 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19563
anatomy,EMAPA:19564,L5 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19564
anatomy,EMAPA:19565,L5 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19565
anatomy,EMAPA:19566,L5 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19566
anatomy,EMAPA:19567,L6 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19567
anatomy,EMAPA:19568,L6 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19568
anatomy,EMAPA:19569,L6 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19569
anatomy,EMAPA:19574,L6 vertebra,biolink:AnatomicalEntity,1,EMAPA:19574
anatomy,EMAPA:19576,S1 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19576
anatomy,EMAPA:19577,S1 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19577
anatomy,EMAPA:19578,S1 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19578
anatomy,EMAPA:19579,S2 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19579
anatomy,EMAPA:19580,S2 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19580
anatomy,EMAPA:19581,S2 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19581
anatomy,EMAPA:19582,S3 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19582
anatomy,EMAPA:19583,S3 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19583
anatomy,EMAPA:19584,S3 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19584
anatomy,EMAPA:19585,S4 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19585
anatomy,EMAPA:19586,S4 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19586
anatomy,EMAPA:19587,S4 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19587
anatomy,EMAPA:19593,Tl1 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19593
anatomy,EMAPA:19594,Tl1 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19594
anatomy,EMAPA:19595,Tl1 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19595
anatomy,EMAPA:19596,Tl2 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19596
anatomy,EMAPA:19597,Tl2 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19597
anatomy,EMAPA:19598,Tl2 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19598
anatomy,EMAPA:19599,Tl3 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19599
anatomy,EMAPA:19600,Tl3 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19600
anatomy,EMAPA:19601,Tl3 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19601
anatomy,EMAPA:19602,Tl1 vertebra,biolink:AnatomicalEntity,1,EMAPA:19602
anatomy,EMAPA:19603,Tl2 vertebra,biolink:AnatomicalEntity,1,EMAPA:19603
anatomy,EMAPA:19604,Tl3 vertebra,biolink:AnatomicalEntity,1,EMAPA:19604
anatomy,EMAPA:19605,Tl20 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19605
anatomy,EMAPA:19606,Tl21 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19606
anatomy,EMAPA:19607,Tl22 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19607
anatomy,EMAPA:19608,Tl23 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19608
anatomy,EMAPA:19609,Tl24 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19609
anatomy,EMAPA:19610,Tl25 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19610
anatomy,EMAPA:19611,Tl26 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19611
anatomy,EMAPA:19612,Tl27 vertebral cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19612
anatomy,EMAPA:19613,Tl28 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19613
anatomy,EMAPA:19614,Tl29 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19614
anatomy,EMAPA:19615,Tl30 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19615
anatomy,EMAPA:19616,Tl31 vertebral pre-cartilage condensation,biolink:AnatomicalEntity,1,EMAPA:19616
anatomy,EMAPA:19617,Tl4 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19617
anatomy,EMAPA:19618,Tl4 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19618
anatomy,EMAPA:19619,Tl4 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19619
anatomy,EMAPA:19620,Tl5 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19620
anatomy,EMAPA:19621,Tl5 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19621
anatomy,EMAPA:19622,Tl5 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19622
anatomy,EMAPA:19623,Tl6 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19623
anatomy,EMAPA:19624,Tl6 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19624
anatomy,EMAPA:19625,Tl6 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19625
anatomy,EMAPA:19626,Tl7 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19626
anatomy,EMAPA:19627,Tl7 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19627
anatomy,EMAPA:19628,Tl7 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19628
anatomy,EMAPA:19629,Tl8 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19629
anatomy,EMAPA:19630,Tl8 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19630
anatomy,EMAPA:19631,Tl8 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19631
anatomy,EMAPA:19632,Tl9 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19632
anatomy,EMAPA:19633,Tl9 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19633
anatomy,EMAPA:19634,Tl9 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19634
anatomy,EMAPA:19635,Tl10 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19635
anatomy,EMAPA:19636,Tl10 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19636
anatomy,EMAPA:19637,Tl10 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19637
anatomy,EMAPA:19638,Tl11 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19638
anatomy,EMAPA:19639,Tl11 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19639
anatomy,EMAPA:19640,Tl11 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19640
anatomy,EMAPA:19641,Tl4 vertebra,biolink:AnatomicalEntity,1,EMAPA:19641
anatomy,EMAPA:19642,Tl5 vertebra,biolink:AnatomicalEntity,1,EMAPA:19642
anatomy,EMAPA:19643,Tl6 vertebra,biolink:AnatomicalEntity,1,EMAPA:19643
anatomy,EMAPA:19644,Tl7 vertebra,biolink:AnatomicalEntity,1,EMAPA:19644
anatomy,EMAPA:19645,Tl8 vertebra,biolink:AnatomicalEntity,1,EMAPA:19645
anatomy,EMAPA:19646,Tl9 vertebra,biolink:AnatomicalEntity,1,EMAPA:19646
anatomy,EMAPA:19647,Tl10 vertebra,biolink:AnatomicalEntity,1,EMAPA:19647
anatomy,EMAPA:19648,Tl11 vertebra,biolink:AnatomicalEntity,1,EMAPA:19648
anatomy,EMAPA:19649,Tl12 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19649
anatomy,EMAPA:19650,Tl12 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19650
anatomy,EMAPA:19651,Tl12 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19651
anatomy,EMAPA:19652,Tl13 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19652
anatomy,EMAPA:19653,Tl13 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19653
anatomy,EMAPA:19654,Tl13 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19654
anatomy,EMAPA:19655,Tl14 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19655
anatomy,EMAPA:19656,Tl14 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19656
anatomy,EMAPA:19657,Tl14 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19657
anatomy,EMAPA:19658,Tl15 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19658
anatomy,EMAPA:19659,Tl15 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19659
anatomy,EMAPA:19660,Tl15 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19660
anatomy,EMAPA:19661,Tl16 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19661
anatomy,EMAPA:19662,Tl16 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19662
anatomy,EMAPA:19663,Tl16 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19663
anatomy,EMAPA:19664,Tl17 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19664
anatomy,EMAPA:19665,Tl17 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19665
anatomy,EMAPA:19666,Tl17 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19666
anatomy,EMAPA:19667,Tl18 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19667
anatomy,EMAPA:19668,Tl18 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19668
anatomy,EMAPA:19669,Tl18 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19669
anatomy,EMAPA:19670,Tl19 intervertebral disc,biolink:AnatomicalEntity,1,EMAPA:19670
anatomy,EMAPA:19671,Tl19 nucleus pulposus,biolink:AnatomicalEntity,1,EMAPA:19671
anatomy,EMAPA:19672,Tl19 annulus fibrosus,biolink:AnatomicalEntity,1,EMAPA:19672
anatomy,EMAPA:19673,Tl12 vertebra,biolink:AnatomicalEntity,1,EMAPA:19673
anatomy,EMAPA:19674,Tl13 vertebra,biolink:AnatomicalEntity,1,EMAPA:19674
anatomy,EMAPA:19675,Tl14 vertebra,biolink:AnatomicalEntity,1,EMAPA:19675
anatomy,EMAPA:19676,Tl15 vertebra,biolink:AnatomicalEntity,1,EMAPA:19676
anatomy,EMAPA:19677,Tl16 vertebra,biolink:AnatomicalEntity,1,EMAPA:19677
anatomy,EMAPA:19678,Tl17 vertebra,biolink:AnatomicalEntity,1,EMAPA:19678
