pipeline	subject	subject_label	predicate	object	object_label	asserted_by	status
disease	DOID:0060241	3-M syndrome	xref	GARD:5667	3-M syndrome	DOID	from_other_source
disease	DOID:0060242	synpolydactyly	xref	GARD:5087	Synpolydactyly	DOID	from_other_source
disease	DOID:0060246	MASA syndrome	xref	GARD:6986	MASA syndrome	DOID	from_other_source
disease	DOID:0060247	Smith-McCort dysplasia	xref	GARD:10620	Smith-McCort dysplasia	DOID	from_other_source
disease	DOID:0060248	Simpson-Golabi-Behmel syndrome type 1	xref	GARD:7649	Simpson-Golabi-Behmel syndrome	DOID	from_other_source
disease	DOID:0060251	sclerosteosis	xref	GARD:4771	Sclerosteosis	DOID	from_other_source
disease	DOID:0060254	Robinow syndrome	xref	GARD:312	Robinow syndrome	DOID	from_other_source
disease	DOID:0060255	rippling muscle disease 2	xref	GARD:9164	Rippling muscle disease 2	DOID	from_other_source
disease	DOID:0060256	Dowling-Degos disease	xref	GARD:9775	Dowling-Degos disease	DOID	from_other_source
disease	DOID:0060263	porencephaly	xref	GARD:7430	Porencephaly	DOID	from_other_source
disease	DOID:0060264	pontocerebellar hypoplasia	xref	GARD:10977	Pontoneocerebellar hypoplasia	DOID	from_other_source
disease	DOID:0060272	pontocerebellar hypoplasia type 3	xref	GARD:10708	Pontocerebellar hypoplasia type 3	DOID	from_other_source
disease	DOID:0060273	pontocerebellar hypoplasia type 4	xref	GARD:343	Pontocerebellar hypoplasia type 4	DOID	from_other_source
disease	DOID:0060274	pontocerebellar hypoplasia type 5	xref	GARD:10709	Pontocerebellar hypoplasia type 5	DOID	from_other_source
disease	DOID:0060275	pontocerebellar hypoplasia type 6	xref	GARD:10710	Pontocerebellar hypoplasia type 6	DOID	from_other_source
disease	DOID:0060280	primary pigmented nodular adrenocortical disease	xref	GARD:10906	Primary pigmented nodular adrenocortical disease	DOID	from_other_source
disease	DOID:0060281	photosensitive epilepsy	xref	GARD:5648	Photogenic epilepsy	DOID	from_other_source
disease	DOID:0060283	peeling skin syndrome	xref	GARD:7347	Peeling skin syndrome	DOID	from_other_source
disease	DOID:0060284	paroxysmal nocturnal hemoglobinuria	xref	GARD:7337	Paroxysmal nocturnal hemoglobinuria	DOID	from_other_source
disease	DOID:0060286	combined oxidative phosphorylation deficiency	xref	GARD:12893	Combined oxidative phosphorylation deficiency	DOID	from_other_source
disease	DOID:0060289	Ohdo syndrome	xref	GARD:3348	Blepharophimosis - intellectual disability syndrome, Ohdo type	DOID	from_other_source
disease	DOID:0060291	oculodentodigital dysplasia	xref	GARD:7239	Oculodentodigital dysplasia	DOID	from_other_source
disease	DOID:0060295	complement component 2 deficiency	xref	GARD:1452	Complement component 2 deficiency	DOID	from_other_source
disease	DOID:0060304	dyschromatosis universalis hereditaria	xref	GARD:1996	Dyschromatosis universalis hereditaria	DOID	from_other_source
disease	DOID:0060306	Meier-Gorlin syndrome	xref	GARD:2033	Meier-Gorlin syndrome	DOID	from_other_source
disease	DOID:0060307	autosomal dominant intellectual developmental disorder	xref	GARD:12107	Autosomal dominant non-syndromic intellectual disability	DOID	from_other_source
disease	DOID:0060318	acute promyelocytic leukemia	xref	GARD:538	Acute promyelocytic leukemia	DOID	from_other_source
disease	DOID:0060330	Rapp-Hodgkin syndrome	xref	GARD:5690	Rapp-Hodgkin syndrome	DOID	from_other_source
disease	DOID:0060334	transient neonatal diabetes mellitus	xref	GARD:1839	Diabetes mellitus, transient neonatal, 1	DOID	from_other_source
disease	DOID:0060342	acromelic frontonasal dysostosis	xref	GARD:5539	Acromelic frontonasal dysostosis	DOID	from_other_source
disease	DOID:0060346	congenital myopathy 13	xref	GARD:8432	Bailey-Bloch congenital myopathy	DOID	from_other_source
disease	DOID:0060348	hypoparathyroidism-retardation-dysmorphism syndrome	xref	GARD:411	Sanjad sakati syndrome	DOID	from_other_source
disease	DOID:0060350	adenine phosphoribosyltransferase deficiency	xref	GARD:546	Adenine phosphoribosyltransferase deficiency	DOID	from_other_source
disease	DOID:0060352	Kleefstra syndrome 1	xref	GARD:8672	Kleefstra syndrome	DOID	from_other_source
disease	DOID:0060356	Vici syndrome	xref	GARD:448	Vici syndrome	DOID	from_other_source
disease	DOID:0060357	chylomicron retention disease	xref	GARD:9683	Chylomicron retention disease	DOID	from_other_source
disease	DOID:0060359	Sakati-Nyhan syndrome	xref	GARD:115	Acrocephalopolysyndactyly type III	DOID	from_other_source
disease	DOID:0060366	Hennekam syndrome	xref	GARD:3318	Hennekam lymphangiectasia-lymphedema syndrome	DOID	from_other_source
disease	DOID:0060376	Joubert syndrome with orofaciodigital defect	xref	GARD:4412	Orofaciodigital syndrome type 6	DOID	from_other_source
disease	DOID:0060382	orofaciodigital syndrome IX	xref	GARD:10520	Orofaciodigital syndrome IX	DOID	from_other_source
disease	DOID:0060383	acrofacial dysostosis Rodriguez type	xref	GARD:496	Acrofacial dysostosis Rodriguez type	DOID	from_other_source
disease	DOID:0060384	acrofacial dysostosis, Catania type	xref	GARD:494	Acrofacial dysostosis, Catania type	DOID	from_other_source
disease	DOID:0060387	chondrodysplasia Blomstrand type	xref	GARD:914	Chondrodysplasia Blomstrand type	DOID	from_other_source
disease	DOID:0060394	chromosome 15q13.3 microdeletion syndrome	xref	GARD:10296	Chromosome 15q13.3 microdeletion syndrome	DOID	from_other_source
disease	DOID:0060395	chromosome 15q24 deletion syndrome	xref	GARD:12219	Chromosome 15q24 deletion syndrome	DOID	from_other_source
disease	DOID:0060402	chromosome 17p13.1 deletion syndrome	xref	GARD:10996	Distal 17p13.1 microdeletion syndrome	DOID	from_other_source
disease	DOID:0060404	chromosome 17q12 deletion syndrome	xref	GARD:13297	Chromosome 17q12 deletion syndrome	DOID	from_other_source
disease	DOID:0060405	chromosome 17q23.1-q23.2 deletion syndrome	xref	GARD:10936	Chromosome 17q23.1-q23.2 deletion syndrome	DOID	from_other_source
disease	DOID:0060408	chromosome 19q13.11 deletion syndrome	xref	GARD:10592	Chromosome 19q13.11 deletion syndrome	DOID	from_other_source
disease	DOID:0060410	chromosome 1p36 deletion syndrome	xref	GARD:6082	Chromosome 1p36 deletion syndrome	DOID	from_other_source
disease	DOID:0060411	chromosome 1q21.1 deletion syndrome	xref	GARD:10813	Chromosome 1q21.1 deletion syndrome	DOID	from_other_source
disease	DOID:0060412	chromosome 1q41-q42 deletion syndrome	xref	GARD:3738	Chromosome 1q41-q42 deletion syndrome	DOID	from_other_source
disease	DOID:0060415	chromosome 2p16.1-p15 deletion syndrome	xref	GARD:13391	Chromosome 2p16.1-p15 deletion syndrome	DOID	from_other_source
disease	DOID:0060419	chromosome 3q29 microdeletion syndrome	xref	GARD:11974	Chromosome 3q29 microdeletion syndrome	DOID	from_other_source
disease	DOID:0060433	chromosome 17q12 duplication syndrome	xref	GARD:13296	Chromosome 17q12 duplication syndrome	DOID	from_other_source
disease	DOID:0060435	chromosome 1q21.1 duplication syndrome	xref	GARD:10591	Chromosome 1q21.1 duplication syndrome	DOID	from_other_source
disease	DOID:0060439	lysinuric protein intolerance	xref	GARD:3335	Lysinuric protein intolerance	DOID	from_other_source
disease	DOID:0060451	Meesmann corneal dystrophy	xref	GARD:9688	Meesmann corneal dystrophy	DOID	from_other_source
disease	DOID:0060456	Schnyder corneal dystrophy	xref	GARD:9277	Schnyder crystalline corneal dystrophy	DOID	from_other_source
disease	DOID:0060459	chromosome 3q29 microduplication syndrome	xref	GARD:10360	Chromosome 3q29 microduplication syndrome	DOID	from_other_source
disease	DOID:0060462	Desbuquois dysplasia	xref	GARD:1818	Desbuquois syndrome	DOID	from_other_source
disease	DOID:0060464	Feingold syndrome	xref	GARD:8407	Feingold syndrome	DOID	from_other_source
disease	DOID:0060465	fibrochondrogenesis	xref	GARD:2321	Fibrochondrogenesis	DOID	from_other_source
disease	DOID:0060467	humeroradial synostosis	xref	GARD:2748	Humeroradial synostosis	DOID	from_other_source
disease	DOID:0060468	Holt-Oram syndrome	xref	GARD:6666	Holt-Oram syndrome	DOID	from_other_source
disease	DOID:0060472	Kindler syndrome	xref	GARD:4391	Kindler syndrome	DOID	from_other_source
disease	DOID:0060473	Kabuki syndrome	xref	GARD:6810	Kabuki syndrome	DOID	from_other_source
disease	DOID:0060476	Perlman syndrome	xref	GARD:3936	Perlman syndrome	DOID	from_other_source
disease	DOID:0060478	Zika fever	xref	GARD:12894	Zika virus infectious disease	DOID	from_other_source
disease	DOID:0060479	Shwachman-Diamond syndrome	xref	GARD:4863	Shwachman syndrome	DOID	from_other_source
disease	DOID:0060480	left ventricular noncompaction	xref	GARD:10985	Left ventricular noncompaction	DOID	from_other_source
disease	DOID:0060481	Goldberg-Shprintzen syndrome	xref	GARD:9849	Goldberg-Shprintzen syndrome	DOID	from_other_source
disease	DOID:0060485	Mowat-Wilson syndrome	xref	GARD:9673	Mowat-Wilson syndrome	DOID	from_other_source
disease	DOID:0060486	Perry syndrome	xref	GARD:10453	Perry syndrome	DOID	from_other_source
disease	DOID:0060488	Pitt-Hopkins syndrome	xref	GARD:4372	Pitt-Hopkins syndrome	DOID	from_other_source
disease	DOID:0060490	Schimke immuno-osseous dysplasia	xref	GARD:4984	Schimke immuno-osseous dysplasia	DOID	from_other_source
disease	DOID:0060535	Warsaw breakage syndrome	xref	GARD:13708	Warsaw breakage syndrome	DOID	from_other_source
disease	DOID:0060536	mitochondrial complex I deficiency	xref	GARD:3908	Mitochondrial complex I deficiency	DOID	from_other_source
disease	DOID:0060537	mitochondrial complex II deficiency	xref	GARD:5053	Mitochondrial complex II deficiency, nuclear type 1	DOID	from_other_source
disease	DOID:0060549	Barber-Say syndrome	xref	GARD:819	Barber-Say syndrome	DOID	from_other_source
disease	DOID:0060550	ablepharon macrostomia syndrome	xref	GARD:3	Ablepharon macrostomia syndrome	DOID	from_other_source
disease	DOID:0060551	poikiloderma with neutropenia	xref	GARD:4085	Poikiloderma with neutropenia	DOID	from_other_source
disease	DOID:0060558	lethal congenital contracture syndrome	xref	GARD:12643	Lethal congenital contracture syndrome	DOID	from_other_source
disease	DOID:0060559	lethal congenital contracture syndrome 1	xref	GARD:3227	Lethal congenital contracture syndrome 1	DOID	from_other_source
disease	DOID:0060560	lethal congenital contracture syndrome 2	xref	GARD:9177	Lethal congenital contracture syndrome 2	DOID	from_other_source
disease	DOID:0060563	Char syndrome	xref	GARD:1237	Char syndrome	DOID	from_other_source
disease	DOID:0060567	erythema elevatum diutinum	xref	GARD:8653	Erythema elevatum diutinum	DOID	from_other_source
disease	DOID:0060569	hypertrichotic osteochondrodysplasia Cantu type	xref	GARD:8585	Hypertrichotic osteochondrodysplasia Cantu type	DOID	from_other_source
disease	DOID:0060589	Yunis-Varon syndrome	xref	GARD:331	Yunis-Varon syndrome	DOID	from_other_source
disease	DOID:0060591	WHIM syndrome 1	xref	GARD:9297	WHIM syndrome 1	DOID	from_other_source
disease	DOID:0060599	Nance-Horan syndrome	xref	GARD:7161	Nance-Horan syndrome	DOID	from_other_source
disease	DOID:0060608	microcephalic osteodysplastic primordial dwarfism type I	xref	GARD:5120	Microcephalic osteodysplastic primordial dwarfism types I and III	DOID	from_other_source
disease	DOID:0060614	ulnar-mammary syndrome	xref	GARD:118	Ulnar-mammary syndrome	DOID	from_other_source
disease	DOID:0060639	permanent neonatal diabetes mellitus	xref	GARD:10457	Permanent neonatal diabetes mellitus	DOID	from_other_source
disease	DOID:0060640	ethylmalonic encephalopathy	xref	GARD:2198	Ethylmalonic encephalopathy	DOID	from_other_source
disease	DOID:0060643	primary sclerosing cholangitis	xref	GARD:1280	Primary sclerosing cholangitis	DOID	from_other_source
disease	DOID:0060648	anterior segment dysgenesis	xref	GARD:10025	Anterior segment dysgenesis	DOID	from_other_source
disease	DOID:0060650	dicarboxylic aminoaciduria	xref	GARD:1855	Dicarboxylic aminoaciduria	DOID	from_other_source
disease	DOID:0060654	lethal congenital contracture syndrome 4	xref	GARD:12645	Lethal congenital contracture syndrome 4	DOID	from_other_source
disease	DOID:0060656	autosomal recessive congenital ichthyosis 1	xref	GARD:3170	Autosomal recessive congenital ichthyosis 1	DOID	from_other_source
disease	DOID:0060668	anencephaly	xref	GARD:5808	Anencephaly 1	DOID	from_other_source
disease	DOID:0060673	Peters anomaly	xref	GARD:7377	Irido-corneo-trabecular dysgenesis	DOID	from_other_source
disease	DOID:0060681	autosomal dominant nocturnal frontal lobe epilepsy	xref	GARD:11918	Autosomal dominant nocturnal frontal lobe epilepsy	DOID	from_other_source
disease	DOID:0060695	hyperekplexia	xref	GARD:3129	Hereditary hyperekplexia	DOID	from_other_source
disease	DOID:0060699	familial hypocalciuric hypercalcemia	xref	GARD:10828	Familial hypocalciuric hypercalcemia	DOID	from_other_source
disease	DOID:0060701	familial hypocalciuric hypercalcemia 2	xref	GARD:9758	Familial hypocalciuric hypercalcemia 2	DOID	from_other_source
disease	DOID:0060702	familial hypocalciuric hypercalcemia 3	xref	GARD:2878	Familial hypocalciuric hypercalcemia 3	DOID	from_other_source
disease	DOID:0060703	Muenke Syndrome	xref	GARD:7097	Muenke syndrome	DOID	from_other_source
disease	DOID:0060705	X-linked lymphoproliferative syndrome 1	xref	GARD:7906	X-linked lymphoproliferative disease due to SH2D1A deficiency	DOID	from_other_source
disease	DOID:0060706	X-linked lymphoproliferative syndrome 2	xref	GARD:10916	X-linked lymphoproliferative disease due to XIAP deficiency	DOID	from_other_source
disease	DOID:0060731	congenital central hypoventilation syndrome	xref	GARD:8535	Central hypoventilation syndrome, congenital, 1, with or without Hirschsprung disease	DOID	from_other_source
disease	DOID:0060739	hand-foot-genital syndrome	xref	GARD:2594	Hand-foot-genital syndrome	DOID	from_other_source
disease	DOID:0060744	Pendred Syndrome	xref	GARD:4271	Pendred syndrome	DOID	from_other_source
disease	DOID:0060745	Doyne honeycomb retinal dystrophy	xref	GARD:1912	Doyne honeycomb retinal dystrophy	DOID	from_other_source
disease	DOID:0060747	Duane-radial ray syndrome	xref	GARD:9182	Duane-radial ray syndrome	DOID	from_other_source
disease	DOID:0060758	immunodeficiency with hyper-IgM type 2	xref	GARD:10578	Hyper-IgM syndrome type 2	DOID	from_other_source
disease	DOID:0060759	immunodeficiency with hyper IgM type 5	xref	GARD:10581	Hyper-IgM syndrome type 5	DOID	from_other_source
disease	DOID:0060760	immunodeficiency with hyper-IgM type 4	xref	GARD:10580	Hyper-IgM syndrome type 4	DOID	from_other_source
disease	DOID:0060762	restrictive dermopathy	xref	GARD:1516	Lethal tight skin contracture syndrome	DOID	from_other_source
disease	DOID:0060768	Smith-Magenis syndrome	xref	GARD:8197	Smith-Magenis syndrome	DOID	from_other_source
disease	DOID:0060773	cleft lip-palate-ectodermal dysplasia syndrome	xref	GARD:375	Cleft lip/palate-ectodermal dysplasia syndrome	DOID	from_other_source
disease	DOID:0060775	microvillus inclusion disease	xref	GARD:7039	Congenital microvillous atrophy	DOID	from_other_source
disease	DOID:0060785	typical adult-onset autosomal dominant demyelinating leukodystrophy	xref	GARD:10587	Adult-onset autosomal dominant demyelinating leukodystrophy	DOID	from_other_source
disease	DOID:0060799	syndromic X-linked intellectual disability Lubs type	xref	GARD:9781	Syndromic X-linked intellectual disability Lubs type	DOID	from_other_source
disease	DOID:0060802	syndromic X-linked intellectual disability Snyder type	xref	GARD:5615	Syndromic X-linked intellectual disability Snyder type	DOID	from_other_source
disease	DOID:0060807	syndromic X-linked intellectual disability Najm type	xref	GARD:12669	Syndromic X-linked intellectual disability Najm type	DOID	from_other_source
disease	DOID:0060808	syndromic X-linked intellectual disability 7	xref	GARD:9156	Syndromic X-linked intellectual disability 7	DOID	from_other_source
disease	DOID:0060814	Wilson-Turner syndrome	xref	GARD:5579	Wilson-Turner syndrome	DOID	from_other_source
disease	DOID:0060822	syndromic X-linked intellectual disability Cabezas type	xref	GARD:13244	X-linked intellectual disability Cabezas type	DOID	from_other_source
disease	DOID:0060825	Christianson syndrome	xref	GARD:10572	Christianson syndrome	DOID	from_other_source
disease	DOID:0060831	Griscelli syndrome	xref	GARD:10913	Griscelli syndrome	DOID	from_other_source
disease	DOID:0060832	Griscelli syndrome type 1	xref	GARD:2566	Griscelli syndrome type 1	DOID	from_other_source
disease	DOID:0060833	Griscelli syndrome type 2	xref	GARD:4483	Griscelli syndrome type 2	DOID	from_other_source
disease	DOID:0060834	Griscelli syndrome type 3	xref	GARD:9715	Griscelli syndrome type 3	DOID	from_other_source
disease	DOID:0060844	Norrie disease	xref	GARD:7224	Atrophia bulborum hereditaria	DOID	from_other_source
disease	DOID:0060847	Leri-Weill dyschondrosteosis	xref	GARD:3224	Leri-Weill dyschondrosteosis	DOID	from_other_source
disease	DOID:0060848	developmental and epileptic encephalopathy 9	xref	GARD:10806	Developmental and epileptic encephalopathy, 9	DOID	from_other_source
disease	DOID:0060849	osteoporosis-pseudoglioma syndrome	xref	GARD:4160	Osteoporosis with pseudoglioma	DOID	from_other_source
disease	DOID:0060850	annular pancreas	xref	GARD:705	Annular pancreas	DOID	from_other_source
disease	DOID:0060851	pemphigus vulgaris	xref	GARD:7355	Pemphigus vulgaris	DOID	from_other_source
disease	DOID:0060852	Pierson syndrome	xref	GARD:9420	Pierson syndrome	DOID	from_other_source
disease	DOID:0060853	Potocki-Lupski syndrome	xref	GARD:10145	17p11.2 microduplication syndrome	DOID	from_other_source
disease	DOID:0060854	autosomal recessive pseudohypoaldosteronism type 1	xref	GARD:4552	Pseudohypoaldosteronism, type IB1, autosomal recessive	DOID	from_other_source
disease	DOID:0060855	autosomal dominant pseudohypoaldosteronism type 1	xref	GARD:9145	Autosomal dominant pseudohypoaldosteronism type 1	DOID	from_other_source
