pipeline,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids,preferred_id_would_survive,needs_biolink_registration,unsupported_prefixes
disease,GARD:0010826,Central centrifugal cicatricial alopecia,biolink:Disease,1,GARD:0010826,false,true,GARD
disease,GARD:0010828,Familial hypocalciuric hypercalcemia,biolink:Disease,1,GARD:0010828,false,true,GARD
disease,GARD:0010829,Hyperparathyroidism 2 with jaw tumors,biolink:Disease,1,GARD:0010829,false,true,GARD
disease,GARD:0010830,Nevus of Ito,biolink:Disease,1,GARD:0010830,false,true,GARD
disease,GARD:0010837,Ring chromosome 2,biolink:Disease,1,GARD:0010837,false,true,GARD
disease,GARD:0010839,Ring chromosome 3,biolink:Disease,1,GARD:0010839,false,true,GARD
disease,GARD:0010841,Ring chromosome 5,biolink:Disease,1,GARD:0010841,false,true,GARD
disease,GARD:0010846,Ring chromosome 11,biolink:Disease,1,GARD:0010846,false,true,GARD
disease,GARD:0010855,Ring chromosome 16,biolink:Disease,1,GARD:0010855,false,true,GARD
disease,GARD:0010860,Monosomy 21,biolink:Disease,1,GARD:0010860,false,true,GARD
disease,GARD:0010866,Proximal chromosome 18q deletion syndrome,biolink:Disease,1,GARD:0010866,false,true,GARD
disease,GARD:0010867,Familial multiple trichoepitheliomata,biolink:Disease,1,GARD:0010867,false,true,GARD
disease,GARD:0010869,Mosaic trisomy 13,biolink:Disease,1,GARD:0010869,false,true,GARD
disease,GARD:0010870,Free sialic acid storage disease,biolink:Disease,1,GARD:0010870,false,true,GARD
disease,GARD:0010872,Malignant peripheral nerve sheath tumor,biolink:Disease,1,GARD:0010872,false,true,GARD
disease,GARD:0010875,Visceral heterotaxy,biolink:Disease,1,GARD:0010875,false,true,GARD
disease,GARD:0010876,Radioulnar synostosis,biolink:Disease,1,GARD:0010876,false,true,GARD
disease,GARD:0010877,Familial tumoral calcinosis,biolink:Disease,1,GARD:0010877,false,true,GARD
disease,GARD:0010878,Normophosphatemic familial tumoral calcinosis,biolink:Disease,1,GARD:0010878,false,true,GARD
disease,GARD:0010879,Familial hyperphosphatemic tumoral calcinosis/hyperphosphatemic hyperostosis syndrome,biolink:Disease,1,GARD:0010879,false,true,GARD
disease,GARD:0010886,Frontal fibrosing alopecia,biolink:Disease,1,GARD:0010886,false,true,GARD
disease,GARD:0010887,Osteofibrous dysplasia,biolink:Disease,1,GARD:0010887,false,true,GARD
disease,GARD:0010889,Autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome,biolink:Disease,1,GARD:0010889,false,true,GARD
disease,GARD:0010890,Non-involuting congenital hemangioma,biolink:Disease,1,GARD:0010890,false,true,GARD
disease,GARD:0010891,GM1 gangliosidosis,biolink:Disease,1,GARD:0010891,false,true,GARD
disease,GARD:0010892,Blepharophimosis - intellectual disability syndrome,biolink:Disease,1,GARD:0010892,false,true,GARD
disease,GARD:0010897,"B-cell lymphoma, unclassifiable, with features intermediate between diffuse large b-cell lymphoma and classical Hodgkin lymphoma",biolink:Disease,1,GARD:0010897,false,true,GARD
disease,GARD:0010898,Adult pure red cell aplasia,biolink:Disease,1,GARD:0010898,false,true,GARD
disease,GARD:0010899,Inclusion body myopathy with Paget disease of bone and frontotemporal dementia,biolink:Disease,1,GARD:0010899,false,true,GARD
disease,GARD:0010900,Hereditary diffuse gastric adenocarcinoma,biolink:Disease,1,GARD:0010900,false,true,GARD
disease,GARD:0010902,Neuroacanthocytosis,biolink:Disease,1,GARD:0010902,false,true,GARD
disease,GARD:0010903,Brachyolmia,biolink:Disease,1,GARD:0010903,false,true,GARD
disease,GARD:0010904,Pityriasis rotunda,biolink:Disease,1,GARD:0010904,false,true,GARD
disease,GARD:0010905,Dyskeratosis congenita,biolink:Disease,1,GARD:0010905,false,true,GARD
disease,GARD:0010906,Primary pigmented nodular adrenocortical disease,biolink:Disease,1,GARD:0010906,false,true,GARD
disease,GARD:0010907,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",biolink:Disease,1,GARD:0010907,false,true,GARD
disease,GARD:0010909,Adult-onset foveomacular vitelliform dystrophy,biolink:Disease,1,GARD:0010909,false,true,GARD
disease,GARD:0010910,Medial condensing osteitis of the clavicle,biolink:Disease,1,GARD:0010910,false,true,GARD
disease,GARD:0010911,Autoimmune pancreatitis,biolink:Disease,1,GARD:0010911,false,true,GARD
disease,GARD:0010913,Griscelli syndrome,biolink:Disease,1,GARD:0010913,false,true,GARD
disease,GARD:0010914,Familial avascular necrosis of the femoral head,biolink:Disease,1,GARD:0010914,false,true,GARD
disease,GARD:0010915,X-linked lymphoproliferative syndrome,biolink:Disease,1,GARD:0010915,false,true,GARD
disease,GARD:0010916,X-linked lymphoproliferative disease due to XIAP deficiency,biolink:Disease,1,GARD:0010916,false,true,GARD
disease,GARD:0010917,Hypomyelinating leukodystrophy 6,biolink:Disease,1,GARD:0010917,false,true,GARD
disease,GARD:0010919,Pontine tegmental cap dysplasia,biolink:Disease,1,GARD:0010919,false,true,GARD
disease,GARD:0010921,Intraneural perineurioma,biolink:Disease,1,GARD:0010921,false,true,GARD
disease,GARD:0010922,"49,XXXYY syndrome",biolink:Disease,1,GARD:0010922,false,true,GARD
disease,GARD:0010924,Carney triad,biolink:Disease,1,GARD:0010924,false,true,GARD
disease,GARD:0010925,La Crosse encephalitis,biolink:Disease,1,GARD:0010925,false,true,GARD
disease,GARD:0010927,Cryopyrin associated periodic syndrome,biolink:Disease,1,GARD:0010927,false,true,GARD
disease,GARD:0010928,Progressive bulbar palsy,biolink:Disease,1,GARD:0010928,false,true,GARD
disease,GARD:0010929,Nodular regenerative hyperplasia of the liver,biolink:Disease,1,GARD:0010929,false,true,GARD
disease,GARD:0010933,"Microcephaly, seizures, and developmental delay",biolink:Disease,1,GARD:0010933,false,true,GARD
disease,GARD:0010934,Monocytopenia with susceptibility to infections,biolink:Disease,1,GARD:0010934,false,true,GARD
disease,GARD:0010935,16q24.3 microdeletion syndrome,biolink:Disease,1,GARD:0010935,false,true,GARD
disease,GARD:0010936,Chromosome 17q23.1-q23.2 deletion syndrome,biolink:Disease,1,GARD:0010936,false,true,GARD
disease,GARD:0010937,Congenital generalized lipodystrophy type 4,biolink:Disease,1,GARD:0010937,false,true,GARD
disease,GARD:0010938,Microcornea-posterior megalolenticonus-persistent fetal vasculature-coloboma syndrome,biolink:Disease,1,GARD:0010938,false,true,GARD
disease,GARD:0010939,CLOVES syndrome,biolink:Disease,1,GARD:0010939,false,true,GARD
disease,GARD:0010940,Superior limbic keratoconjunctivitis,biolink:Disease,1,GARD:0010940,false,true,GARD
disease,GARD:0010942,Glaucoma secondary to spherophakia/ectopia lentis and megalocornea,biolink:Disease,1,GARD:0010942,false,true,GARD
disease,GARD:0010943,1q44 microdeletion syndrome,biolink:Disease,1,GARD:0010943,false,true,GARD
disease,GARD:0010944,COG6-congenital disorder of glycosylation,biolink:Disease,1,GARD:0010944,false,true,GARD
disease,GARD:0010945,Short stature-optic atrophy-Pelger-Huët anomaly syndrome,biolink:Disease,1,GARD:0010945,false,true,GARD
disease,GARD:0010946,Corticosteroid-sensitive aseptic abscess syndrome,biolink:Disease,1,GARD:0010946,false,true,GARD
disease,GARD:0010947,UV-sensitive syndrome,biolink:Disease,1,GARD:0010947,false,true,GARD
disease,GARD:0010948,Erythropoietic uroporphyria associated with myeloid malignancy,biolink:Disease,1,GARD:0010948,false,true,GARD
disease,GARD:0010949,Non-24-hour sleep-wake syndrome,biolink:Disease,1,GARD:0010949,false,true,GARD
disease,GARD:0010951,Necrobiotic xanthogranuloma,biolink:Disease,1,GARD:0010951,false,true,GARD
disease,GARD:0010954,Methylcrotonyl-CoA carboxylase deficiency,biolink:Disease,1,GARD:0010954,false,true,GARD
disease,GARD:0010955,Noonan syndrome,biolink:Disease,1,GARD:0010955,false,true,GARD
disease,GARD:0010956,Hyper-IgE syndrome,biolink:Disease,1,GARD:0010956,false,true,GARD
disease,GARD:0010957,Iron-refractory iron deficiency anemia,biolink:Disease,1,GARD:0010957,false,true,GARD
disease,GARD:0010958,Oculocutaneous albinism,biolink:Disease,1,GARD:0010958,false,true,GARD
disease,GARD:0010959,Familial isolated pituitary adenoma,biolink:Disease,1,GARD:0010959,false,true,GARD
disease,GARD:0010962,Tempi syndrome,biolink:Disease,1,GARD:0010962,false,true,GARD
disease,GARD:0010964,Chronic graft versus host disease,biolink:Disease,1,GARD:0010964,false,true,GARD
disease,GARD:0010965,Bent bone dysplasia syndrome 1,biolink:Disease,1,GARD:0010965,false,true,GARD
disease,GARD:0010966,Systemic-onset juvenile idiopathic arthritis,biolink:Disease,1,GARD:0010966,false,true,GARD
disease,GARD:0010967,Polyarticular juvenile rheumatoid arthritis,biolink:Disease,1,GARD:0010967,false,true,GARD
disease,GARD:0010969,Enthesitis-related juvenile idiopathic arthritis,biolink:Disease,1,GARD:0010969,false,true,GARD
disease,GARD:0010970,Psoriasis-related juvenile idiopathic arthritis,biolink:Disease,1,GARD:0010970,false,true,GARD
disease,GARD:0010972,Distal monosomy 17q,biolink:Disease,1,GARD:0010972,false,true,GARD
disease,GARD:0010973,Adult neuronal ceroid lipofuscinosis,biolink:Disease,1,GARD:0010973,false,true,GARD
disease,GARD:0010975,Familial hemiplegic migraine,biolink:Disease,1,GARD:0010975,false,true,GARD
disease,GARD:0010977,Pontoneocerebellar hypoplasia,biolink:Disease,1,GARD:0010977,false,true,GARD
disease,GARD:0010980,Autoimmune polyendocrinopathy type 3,biolink:Disease,1,GARD:0010980,false,true,GARD
disease,GARD:0010981,"Leukoencephalopathy, diffuse hereditary, with spheroids 1",biolink:Disease,1,GARD:0010981,false,true,GARD
disease,GARD:0010983,Disseminated superficial actinic porokeratosis,biolink:Disease,1,GARD:0010983,false,true,GARD
disease,GARD:0010984,Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency,biolink:Disease,1,GARD:0010984,false,true,GARD
disease,GARD:0010985,Left ventricular noncompaction,biolink:Disease,1,GARD:0010985,false,true,GARD
disease,GARD:0010986,Granulomatous slack skin disease,biolink:Disease,1,GARD:0010986,false,true,GARD
disease,GARD:0010989,Mandibular hypoplasia-deafness-progeroid syndrome,biolink:Disease,1,GARD:0010989,false,true,GARD
disease,GARD:0010990,Chromosome 15q25 deletion syndrome,biolink:Disease,1,GARD:0010990,false,true,GARD
disease,GARD:0010991,19p13.12 microdeletion syndrome,biolink:Disease,1,GARD:0010991,false,true,GARD
disease,GARD:0010992,Spastic ataxia 4,biolink:Disease,1,GARD:0010992,false,true,GARD
disease,GARD:0010994,Genitopatellar syndrome,biolink:Disease,1,GARD:0010994,false,true,GARD
disease,GARD:0010995,Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly,biolink:Disease,1,GARD:0010995,false,true,GARD
disease,GARD:0010996,Distal 17p13.1 microdeletion syndrome,biolink:Disease,1,GARD:0010996,false,true,GARD
disease,GARD:0010997,Aneurysm-osteoarthritis syndrome,biolink:Disease,1,GARD:0010997,false,true,GARD
disease,GARD:0010998,2q23.1 microdeletion syndrome,biolink:Disease,1,GARD:0010998,false,true,GARD
disease,GARD:0011000,Constitutional megaloblastic anemia with severe neurologic disease,biolink:Disease,1,GARD:0011000,false,true,GARD
disease,GARD:0011003,Karyomegalic interstitial nephritis,biolink:Disease,1,GARD:0011003,false,true,GARD
disease,GARD:0011004,Linear and whorled nevoid hypermelanosis,biolink:Disease,1,GARD:0011004,false,true,GARD
disease,GARD:0011005,Febrile infection-related epilepsy syndrome,biolink:Disease,1,GARD:0011005,false,true,GARD
disease,GARD:0011006,Painful orbital and systemic neurofibromas-marfanoid habitus syndrome,biolink:Disease,1,GARD:0011006,false,true,GARD
disease,GARD:0011007,Onychocytic matricoma,biolink:Disease,1,GARD:0011007,false,true,GARD
disease,GARD:0011008,Nestor-Guillermo progeria syndrome,biolink:Disease,1,GARD:0011008,false,true,GARD
disease,GARD:0011009,"Chondrodysplasia with joint dislocations, gPAPP type",biolink:Disease,1,GARD:0011009,false,true,GARD
disease,GARD:0011010,Hereditary sensorimotor neuropathy with hyperelastic skin,biolink:Disease,1,GARD:0011010,false,true,GARD
disease,GARD:0011011,Multifocal motor neuropathy,biolink:Disease,1,GARD:0011011,false,true,GARD
disease,GARD:0011855,Ameloblastic carcinoma,biolink:Disease,1,GARD:0011855,false,true,GARD
disease,GARD:0011890,Peroxisome biogenesis disorder,biolink:Disease,1,GARD:0011890,false,true,GARD
disease,GARD:0011892,Cobb syndrome,biolink:Disease,1,GARD:0011892,false,true,GARD
disease,GARD:0011893,Mandibuloacral dysplasia,biolink:Disease,1,GARD:0011893,false,true,GARD
disease,GARD:0011894,PULMONARY ALVEOLAR MICROLITHIASIS,biolink:Disease,1,GARD:0011894,false,true,GARD
disease,GARD:0011895,Pellucid marginal degeneration,biolink:Disease,1,GARD:0011895,false,true,GARD
disease,GARD:0011897,Cone dystrophy,biolink:Disease,1,GARD:0011897,false,true,GARD
disease,GARD:0011898,Linear lichen planus,biolink:Disease,1,GARD:0011898,false,true,GARD
disease,GARD:0011899,Neurodegeneration with brain iron accumulation,biolink:Disease,1,GARD:0011899,false,true,GARD
disease,GARD:0011901,Juvenile amyotrophic lateral sclerosis,biolink:Disease,1,GARD:0011901,false,true,GARD
disease,GARD:0011902,Congenital myasthenic syndrome,biolink:Disease,1,GARD:0011902,false,true,GARD
disease,GARD:0011903,Decreased circulating level of specific antibody,biolink:Disease,1,GARD:0011903,false,true,GARD
disease,GARD:0011904,Capillary malformation-arteriovenous malformation syndrome,biolink:Disease,1,GARD:0011904,false,true,GARD
disease,GARD:0011906,Cylindrical spirals myopathy,biolink:Disease,1,GARD:0011906,false,true,GARD
disease,GARD:0011907,Acute panmyelosis with myelofibrosis,biolink:Disease,1,GARD:0011907,false,true,GARD
disease,GARD:0011908,Dirofilariasis,biolink:Disease,1,GARD:0011908,false,true,GARD
disease,GARD:0011909,Engraftment syndrome,biolink:Disease,1,GARD:0011909,false,true,GARD
disease,GARD:0011910,Atypical Werner syndrome,biolink:Disease,1,GARD:0011910,false,true,GARD
disease,GARD:0011911,Deafness-infertility syndrome,biolink:Disease,1,GARD:0011911,false,true,GARD
disease,GARD:0011914,Heritable pulmonary arterial hypertension,biolink:Disease,1,GARD:0011914,false,true,GARD
disease,GARD:0011915,Cap myopathy,biolink:Disease,1,GARD:0011915,false,true,GARD
disease,GARD:0011918,Autosomal dominant nocturnal frontal lobe epilepsy,biolink:Disease,1,GARD:0011918,false,true,GARD
disease,GARD:0011923,Urinary bladder small cell neuroendocrine carcinoma,biolink:Disease,1,GARD:0011923,false,true,GARD
disease,GARD:0011925,Severe X-linked myotubular myopathy,biolink:Disease,1,GARD:0011925,false,true,GARD
disease,GARD:0011927,Hereditary sensory neuropathy-deafness-dementia syndrome,biolink:Disease,1,GARD:0011927,false,true,GARD
disease,GARD:0011951,Rhabdomyosarcoma,biolink:Disease,1,GARD:0011951,false,true,GARD
disease,GARD:0011962,Familial partial lipodystrophy,biolink:Disease,1,GARD:0011962,false,true,GARD
disease,GARD:0011967,Pitt-Hopkins-like syndrome,biolink:Disease,1,GARD:0011967,false,true,GARD
disease,GARD:0011970,Infection due to clostridium perfringens,biolink:Disease,1,GARD:0011970,false,true,GARD
disease,GARD:0011971,Renal nutcracker syndrome,biolink:Disease,1,GARD:0011971,false,true,GARD
disease,GARD:0011972,Dominant hereditary optic atrophy,biolink:Disease,1,GARD:0011972,false,true,GARD
disease,GARD:0011973,Angioimmunoblastic T-cell lymphoma,biolink:Disease,1,GARD:0011973,false,true,GARD
disease,GARD:0011974,Chromosome 3q29 microdeletion syndrome,biolink:Disease,1,GARD:0011974,false,true,GARD
disease,GARD:0011979,Autoimmune encephalitis,biolink:Disease,1,GARD:0011979,false,true,GARD
disease,GARD:0011980,Hypomyelination and Congenital Cataract,biolink:Disease,1,GARD:0011980,false,true,GARD
disease,GARD:0011982,Primary membranoproliferative glomerulonephritis,biolink:Disease,1,GARD:0011982,false,true,GARD
disease,GARD:0011983,Activated PI3K-delta syndrome,biolink:Disease,1,GARD:0011983,false,true,GARD
disease,GARD:0011984,Hereditary pheochromocytoma and paraganglioma,biolink:Disease,1,GARD:0011984,false,true,GARD
disease,GARD:0011985,"48,XYYY syndrome",biolink:Disease,1,GARD:0011985,false,true,GARD
disease,GARD:0011989,Pythiosis,biolink:Disease,1,GARD:0011989,false,true,GARD
disease,GARD:0011992,Acquired adult-onset immunodeficiency,biolink:Disease,1,GARD:0011992,false,true,GARD
disease,GARD:0012008,Congenital tracheal stenosis,biolink:Disease,1,GARD:0012008,false,true,GARD
disease,GARD:0012010,Biliary atresia,biolink:Disease,1,GARD:0012010,false,true,GARD
disease,GARD:0012011,Charcot-Marie-Tooth disease dominant intermediate E,biolink:Disease,1,GARD:0012011,false,true,GARD
disease,GARD:0012015,Lipoblastoma,biolink:Disease,1,GARD:0012015,false,true,GARD
disease,GARD:0012016,Primary melanoma of the central nervous system,biolink:Disease,1,GARD:0012016,false,true,GARD
disease,GARD:0012017,Malignant pineal area germ cell neoplasm,biolink:Disease,1,GARD:0012017,false,true,GARD
disease,GARD:0012027,Differentiated thyroid carcinoma,biolink:Disease,1,GARD:0012027,false,true,GARD
disease,GARD:0012032,Situs inversus with levocardia,biolink:Disease,1,GARD:0012032,false,true,GARD
disease,GARD:0012033,Nemaline myopathy,biolink:Disease,1,GARD:0012033,false,true,GARD
disease,GARD:0012036,Facial onset sensory and motor neuronopathy,biolink:Disease,1,GARD:0012036,false,true,GARD
disease,GARD:0012041,Melanoma associated retinopathy,biolink:Disease,1,GARD:0012041,false,true,GARD
disease,GARD:0012048,Immunotactoid glomerulopathy,biolink:Disease,1,GARD:0012048,false,true,GARD
disease,GARD:0012059,GM3 synthase deficiency,biolink:Disease,1,GARD:0012059,false,true,GARD
disease,GARD:0012062,Visual snow syndrome,biolink:Disease,1,GARD:0012062,false,true,GARD
disease,GARD:0012074,Craniofacial microsomia,biolink:Disease,1,GARD:0012074,false,true,GARD
disease,GARD:0012076,7q11.23 microduplication syndrome,biolink:Disease,1,GARD:0012076,false,true,GARD
disease,GARD:0012085,Isolated anophthalmia-microphthalmia syndrome,biolink:Disease,1,GARD:0012085,false,true,GARD
disease,GARD:0012097,Lysosomal acid lipase deficiency,biolink:Disease,1,GARD:0012097,false,true,GARD
disease,GARD:0012099,Cholesteryl ester storage disease,biolink:Disease,1,GARD:0012099,false,true,GARD
disease,GARD:0012107,Autosomal dominant non-syndromic intellectual disability,biolink:Disease,1,GARD:0012107,false,true,GARD
disease,GARD:0012109,Trichothiodystrophy,biolink:Disease,1,GARD:0012109,false,true,GARD
disease,GARD:0012117,Autosomal recessive primary microcephaly,biolink:Disease,1,GARD:0012117,false,true,GARD
disease,GARD:0012123,Congenital absence of upper arm and forearm with hand present,biolink:Disease,1,GARD:0012123,false,true,GARD
disease,GARD:0012124,Macrophage activation syndrome,biolink:Disease,1,GARD:0012124,false,true,GARD
