gene_id,symbol,tax_id,dropped_synonym,shredded_from,raw_synonyms_field
827204,CYP705A4,3702,polypeptide 4,"cytochrome P450, family 705, subfamily A, polypeptide 4",''cytochrome P450|DL3735W|FCAALL.280|cytochrome P450|family 705|polypeptide 4|polypeptide 4''|subfamily A
827204,CYP705A4,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 4",''cytochrome P450|DL3735W|FCAALL.280|cytochrome P450|family 705|polypeptide 4|polypeptide 4''|subfamily A
827206,CYP702A5,3702,cytochrome P450,"cytochrome P450, family 702, subfamily A, polypeptide 5",''cytochrome P450|cytochrome P450|family 702|polypeptide 5|polypeptide 5''|subfamily A
827206,CYP702A5,3702,family 702,"cytochrome P450, family 702, subfamily A, polypeptide 5",''cytochrome P450|cytochrome P450|family 702|polypeptide 5|polypeptide 5''|subfamily A
827206,CYP702A5,3702,polypeptide 5,"cytochrome P450, family 702, subfamily A, polypeptide 5",''cytochrome P450|cytochrome P450|family 702|polypeptide 5|polypeptide 5''|subfamily A
827206,CYP702A5,3702,subfamily A,"cytochrome P450, family 702, subfamily A, polypeptide 5",''cytochrome P450|cytochrome P450|family 702|polypeptide 5|polypeptide 5''|subfamily A
827207,CYP702A6,3702,cytochrome P450,"cytochrome P450, family 702, subfamily A, polypeptide 6",''cytochrome P450|cytochrome P450|family 702|polypeptide 6|polypeptide 6''|subfamily A
827207,CYP702A6,3702,family 702,"cytochrome P450, family 702, subfamily A, polypeptide 6",''cytochrome P450|cytochrome P450|family 702|polypeptide 6|polypeptide 6''|subfamily A
827207,CYP702A6,3702,polypeptide 6,"cytochrome P450, family 702, subfamily A, polypeptide 6",''cytochrome P450|cytochrome P450|family 702|polypeptide 6|polypeptide 6''|subfamily A
827207,CYP702A6,3702,subfamily A,"cytochrome P450, family 702, subfamily A, polypeptide 6",''cytochrome P450|cytochrome P450|family 702|polypeptide 6|polypeptide 6''|subfamily A
827663,CYP707A1,3702,cytochrome P450,"cytochrome P450, family 707, subfamily A, polypeptide 1",''cytochrome P450|T18B16.200|T18B16_200|cytochrome P450|family 707|polypeptide 1|polypeptide 1''|subfamily A
827663,CYP707A1,3702,family 707,"cytochrome P450, family 707, subfamily A, polypeptide 1",''cytochrome P450|T18B16.200|T18B16_200|cytochrome P450|family 707|polypeptide 1|polypeptide 1''|subfamily A
827663,CYP707A1,3702,polypeptide 1,"cytochrome P450, family 707, subfamily A, polypeptide 1",''cytochrome P450|T18B16.200|T18B16_200|cytochrome P450|family 707|polypeptide 1|polypeptide 1''|subfamily A
827663,CYP707A1,3702,subfamily A,"cytochrome P450, family 707, subfamily A, polypeptide 1",''cytochrome P450|T18B16.200|T18B16_200|cytochrome P450|family 707|polypeptide 1|polypeptide 1''|subfamily A
827771,CYP71A27,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 27",''cytochrome P450|F1C12.160|F1C12.160A|F1C12_160|cytochrome P450|family 71|polypeptide 27|polypeptide 27''|subfamily A
827771,CYP71A27,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 27",''cytochrome P450|F1C12.160|F1C12.160A|F1C12_160|cytochrome P450|family 71|polypeptide 27|polypeptide 27''|subfamily A
827771,CYP71A27,3702,polypeptide 27,"cytochrome P450, family 71, subfamily A, polypeptide 27",''cytochrome P450|F1C12.160|F1C12.160A|F1C12_160|cytochrome P450|family 71|polypeptide 27|polypeptide 27''|subfamily A
827771,CYP71A27,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 27",''cytochrome P450|F1C12.160|F1C12.160A|F1C12_160|cytochrome P450|family 71|polypeptide 27|polypeptide 27''|subfamily A
828019,CYP86A2,3702,cytochrome P450,"cytochrome P450, family 86, subfamily A, polypeptide 2",''cytochrome P450|ABERRANT INDUCTION OF TYPE THREE 1|ATT1|A_IG005I10.21|A_IG005I10_21|F5I10.21|F5I10_21|cytochrome P450|family 86|polypeptide 2|polypeptide 2''|subfamily A
828019,CYP86A2,3702,family 86,"cytochrome P450, family 86, subfamily A, polypeptide 2",''cytochrome P450|ABERRANT INDUCTION OF TYPE THREE 1|ATT1|A_IG005I10.21|A_IG005I10_21|F5I10.21|F5I10_21|cytochrome P450|family 86|polypeptide 2|polypeptide 2''|subfamily A
828019,CYP86A2,3702,polypeptide 2,"cytochrome P450, family 86, subfamily A, polypeptide 2",''cytochrome P450|ABERRANT INDUCTION OF TYPE THREE 1|ATT1|A_IG005I10.21|A_IG005I10_21|F5I10.21|F5I10_21|cytochrome P450|family 86|polypeptide 2|polypeptide 2''|subfamily A
828019,CYP86A2,3702,subfamily A,"cytochrome P450, family 86, subfamily A, polypeptide 2",''cytochrome P450|ABERRANT INDUCTION OF TYPE THREE 1|ATT1|A_IG005I10.21|A_IG005I10_21|F5I10.21|F5I10_21|cytochrome P450|family 86|polypeptide 2|polypeptide 2''|subfamily A
828365,CYP706A1,3702,cytochrome P450,"cytochrome P450, family 706, subfamily A, polypeptide 1",''cytochrome P450|T12H17.80|T12H17_80|cytochrome P450|family 706|polypeptide 1|polypeptide 1''|subfamily A
828365,CYP706A1,3702,family 706,"cytochrome P450, family 706, subfamily A, polypeptide 1",''cytochrome P450|T12H17.80|T12H17_80|cytochrome P450|family 706|polypeptide 1|polypeptide 1''|subfamily A
828365,CYP706A1,3702,polypeptide 1,"cytochrome P450, family 706, subfamily A, polypeptide 1",''cytochrome P450|T12H17.80|T12H17_80|cytochrome P450|family 706|polypeptide 1|polypeptide 1''|subfamily A
828365,CYP706A1,3702,subfamily A,"cytochrome P450, family 706, subfamily A, polypeptide 1",''cytochrome P450|T12H17.80|T12H17_80|cytochrome P450|family 706|polypeptide 1|polypeptide 1''|subfamily A
828367,CYP706A2,3702,cytochrome P450,"cytochrome P450, family 706, subfamily A, polypeptide 2",''cytochrome P450|T12H17.100|T12H17_100|cytochrome P450|family 706|polypeptide 2|polypeptide 2''|subfamily A
828367,CYP706A2,3702,family 706,"cytochrome P450, family 706, subfamily A, polypeptide 2",''cytochrome P450|T12H17.100|T12H17_100|cytochrome P450|family 706|polypeptide 2|polypeptide 2''|subfamily A
828367,CYP706A2,3702,polypeptide 2,"cytochrome P450, family 706, subfamily A, polypeptide 2",''cytochrome P450|T12H17.100|T12H17_100|cytochrome P450|family 706|polypeptide 2|polypeptide 2''|subfamily A
828367,CYP706A2,3702,subfamily A,"cytochrome P450, family 706, subfamily A, polypeptide 2",''cytochrome P450|T12H17.100|T12H17_100|cytochrome P450|family 706|polypeptide 2|polypeptide 2''|subfamily A
828885,CYP709B3,3702,cytochrome P450,"cytochrome P450, family 709, subfamily B, polypeptide 3",''cytochrome P450|T29A15.200|T29A15_200|cytochrome P450|family 709|polypeptide 3|polypeptide 3''|subfamily B
828885,CYP709B3,3702,family 709,"cytochrome P450, family 709, subfamily B, polypeptide 3",''cytochrome P450|T29A15.200|T29A15_200|cytochrome P450|family 709|polypeptide 3|polypeptide 3''|subfamily B
828885,CYP709B3,3702,polypeptide 3,"cytochrome P450, family 709, subfamily B, polypeptide 3",''cytochrome P450|T29A15.200|T29A15_200|cytochrome P450|family 709|polypeptide 3|polypeptide 3''|subfamily B
828885,CYP709B3,3702,subfamily B,"cytochrome P450, family 709, subfamily B, polypeptide 3",''cytochrome P450|T29A15.200|T29A15_200|cytochrome P450|family 709|polypeptide 3|polypeptide 3''|subfamily B
829277,CYP83B1,3702,cytochrome P450,"cytochrome P450, family 83, subfamily B, polypeptide 1",''cytochrome P450|ALTERED TRYPTOPHAN REGULATION 4|ATR4|CYTOCHROME P450 MONOOXYGENASE 83B1|F3L17.70|F3L17_70|RED ELONGATED 1|RED1|RNT1|RUNT 1|SUPERROOT 2|SUR2|cytochrome P450|family 83|polypeptide 1|polypeptide 1''|subfamily B
829277,CYP83B1,3702,family 83,"cytochrome P450, family 83, subfamily B, polypeptide 1",''cytochrome P450|ALTERED TRYPTOPHAN REGULATION 4|ATR4|CYTOCHROME P450 MONOOXYGENASE 83B1|F3L17.70|F3L17_70|RED ELONGATED 1|RED1|RNT1|RUNT 1|SUPERROOT 2|SUR2|cytochrome P450|family 83|polypeptide 1|polypeptide 1''|subfamily B
829277,CYP83B1,3702,polypeptide 1,"cytochrome P450, family 83, subfamily B, polypeptide 1",''cytochrome P450|ALTERED TRYPTOPHAN REGULATION 4|ATR4|CYTOCHROME P450 MONOOXYGENASE 83B1|F3L17.70|F3L17_70|RED ELONGATED 1|RED1|RNT1|RUNT 1|SUPERROOT 2|SUR2|cytochrome P450|family 83|polypeptide 1|polypeptide 1''|subfamily B
829277,CYP83B1,3702,subfamily B,"cytochrome P450, family 83, subfamily B, polypeptide 1",''cytochrome P450|ALTERED TRYPTOPHAN REGULATION 4|ATR4|CYTOCHROME P450 MONOOXYGENASE 83B1|F3L17.70|F3L17_70|RED ELONGATED 1|RED1|RNT1|RUNT 1|SUPERROOT 2|SUR2|cytochrome P450|family 83|polypeptide 1|polypeptide 1''|subfamily B
829324,CYP82C4,3702,cytochrome P450,"cytochrome P450, family 82, subfamily C, polypeptide 4",''cytochrome P450|F11C18.7|cytochrome P450|family 82|polypeptide 4|polypeptide 4''|subfamily C
829324,CYP82C4,3702,family 82,"cytochrome P450, family 82, subfamily C, polypeptide 4",''cytochrome P450|F11C18.7|cytochrome P450|family 82|polypeptide 4|polypeptide 4''|subfamily C
829324,CYP82C4,3702,polypeptide 4,"cytochrome P450, family 82, subfamily C, polypeptide 4",''cytochrome P450|F11C18.7|cytochrome P450|family 82|polypeptide 4|polypeptide 4''|subfamily C
829324,CYP82C4,3702,subfamily C,"cytochrome P450, family 82, subfamily C, polypeptide 4",''cytochrome P450|F11C18.7|cytochrome P450|family 82|polypeptide 4|polypeptide 4''|subfamily C
829325,CYP82C3,3702,cytochrome P450,"cytochrome P450, family 82, subfamily C, polypeptide 3",''cytochrome P450|F11C18.9|cytochrome P450|family 82|polypeptide 3|polypeptide 3''|subfamily C
829325,CYP82C3,3702,family 82,"cytochrome P450, family 82, subfamily C, polypeptide 3",''cytochrome P450|F11C18.9|cytochrome P450|family 82|polypeptide 3|polypeptide 3''|subfamily C
829325,CYP82C3,3702,polypeptide 3,"cytochrome P450, family 82, subfamily C, polypeptide 3",''cytochrome P450|F11C18.9|cytochrome P450|family 82|polypeptide 3|polypeptide 3''|subfamily C
829325,CYP82C3,3702,subfamily C,"cytochrome P450, family 82, subfamily C, polypeptide 3",''cytochrome P450|F11C18.9|cytochrome P450|family 82|polypeptide 3|polypeptide 3''|subfamily C
829327,CYP82C2,3702,cytochrome P450,"cytochrome P450, family 82, subfamily C, polypeptide 2",''cytochrome P450|F11C18.12|cytochrome P450|family 82|polypeptide 2|polypeptide 2''|subfamily C
829327,CYP82C2,3702,family 82,"cytochrome P450, family 82, subfamily C, polypeptide 2",''cytochrome P450|F11C18.12|cytochrome P450|family 82|polypeptide 2|polypeptide 2''|subfamily C
829327,CYP82C2,3702,polypeptide 2,"cytochrome P450, family 82, subfamily C, polypeptide 2",''cytochrome P450|F11C18.12|cytochrome P450|family 82|polypeptide 2|polypeptide 2''|subfamily C
829327,CYP82C2,3702,subfamily C,"cytochrome P450, family 82, subfamily C, polypeptide 2",''cytochrome P450|F11C18.12|cytochrome P450|family 82|polypeptide 2|polypeptide 2''|subfamily C
829349,CYP96A2,3702,cytochrome P450,"cytochrome P450, family 96, subfamily A, polypeptide 2",''cytochrome P450|F10M6.190|cytochrome P450|family 96|polypeptide 2|polypeptide 2''|subfamily A
829349,CYP96A2,3702,family 96,"cytochrome P450, family 96, subfamily A, polypeptide 2",''cytochrome P450|F10M6.190|cytochrome P450|family 96|polypeptide 2|polypeptide 2''|subfamily A
829349,CYP96A2,3702,polypeptide 2,"cytochrome P450, family 96, subfamily A, polypeptide 2",''cytochrome P450|F10M6.190|cytochrome P450|family 96|polypeptide 2|polypeptide 2''|subfamily A
829349,CYP96A2,3702,subfamily A,"cytochrome P450, family 96, subfamily A, polypeptide 2",''cytochrome P450|F10M6.190|cytochrome P450|family 96|polypeptide 2|polypeptide 2''|subfamily A
829886,CYP81H1,3702,cytochrome P450,"cytochrome P450, family 81, subfamily H, polypeptide 1",''cytochrome P450|F6G17.6|cytochrome P450|family 81|polypeptide 1|polypeptide 1''|subfamily H
829886,CYP81H1,3702,family 81,"cytochrome P450, family 81, subfamily H, polypeptide 1",''cytochrome P450|F6G17.6|cytochrome P450|family 81|polypeptide 1|polypeptide 1''|subfamily H
829886,CYP81H1,3702,polypeptide 1,"cytochrome P450, family 81, subfamily H, polypeptide 1",''cytochrome P450|F6G17.6|cytochrome P450|family 81|polypeptide 1|polypeptide 1''|subfamily H
829886,CYP81H1,3702,subfamily H,"cytochrome P450, family 81, subfamily H, polypeptide 1",''cytochrome P450|F6G17.6|cytochrome P450|family 81|polypeptide 1|polypeptide 1''|subfamily H
829887,CYP81D5,3702,cytochrome P450,"cytochrome P450, family 81, subfamily D, polypeptide 5",''cytochrome P450|F6G17.8|cytochrome P450|family 81|polypeptide 5|polypeptide 5''|subfamily D
829887,CYP81D5,3702,family 81,"cytochrome P450, family 81, subfamily D, polypeptide 5",''cytochrome P450|F6G17.8|cytochrome P450|family 81|polypeptide 5|polypeptide 5''|subfamily D
829887,CYP81D5,3702,polypeptide 5,"cytochrome P450, family 81, subfamily D, polypeptide 5",''cytochrome P450|F6G17.8|cytochrome P450|family 81|polypeptide 5|polypeptide 5''|subfamily D
829887,CYP81D5,3702,subfamily D,"cytochrome P450, family 81, subfamily D, polypeptide 5",''cytochrome P450|F6G17.8|cytochrome P450|family 81|polypeptide 5|polypeptide 5''|subfamily D
829888,CYP81D4,3702,cytochrome P450,"cytochrome P450, family 81, subfamily D, polypeptide 4",''cytochrome P450|F6G17.5|cytochrome P450|family 81|polypeptide 4|polypeptide 4''|subfamily D
829888,CYP81D4,3702,family 81,"cytochrome P450, family 81, subfamily D, polypeptide 4",''cytochrome P450|F6G17.5|cytochrome P450|family 81|polypeptide 4|polypeptide 4''|subfamily D
829888,CYP81D4,3702,polypeptide 4,"cytochrome P450, family 81, subfamily D, polypeptide 4",''cytochrome P450|F6G17.5|cytochrome P450|family 81|polypeptide 4|polypeptide 4''|subfamily D
829888,CYP81D4,3702,subfamily D,"cytochrome P450, family 81, subfamily D, polypeptide 4",''cytochrome P450|F6G17.5|cytochrome P450|family 81|polypeptide 4|polypeptide 4''|subfamily D
829889,CYP81D3,3702,cytochrome P450,"cytochrome P450, family 81, subfamily D, polypeptide 3",''cytochrome P450|F6G17.1|cytochrome P450|family 81|polypeptide 3|polypeptide 3''|subfamily D
829889,CYP81D3,3702,family 81,"cytochrome P450, family 81, subfamily D, polypeptide 3",''cytochrome P450|F6G17.1|cytochrome P450|family 81|polypeptide 3|polypeptide 3''|subfamily D
829889,CYP81D3,3702,polypeptide 3,"cytochrome P450, family 81, subfamily D, polypeptide 3",''cytochrome P450|F6G17.1|cytochrome P450|family 81|polypeptide 3|polypeptide 3''|subfamily D
829889,CYP81D3,3702,subfamily D,"cytochrome P450, family 81, subfamily D, polypeptide 3",''cytochrome P450|F6G17.1|cytochrome P450|family 81|polypeptide 3|polypeptide 3''|subfamily D
829890,CYP81D2,3702,cytochrome P450,"cytochrome P450, family 81, subfamily D, polypeptide 2",''cytochrome P450|F6G17.10|F6G17_10|cytochrome P450|family 81|polypeptide 2|polypeptide 2''|subfamily D
829890,CYP81D2,3702,family 81,"cytochrome P450, family 81, subfamily D, polypeptide 2",''cytochrome P450|F6G17.10|F6G17_10|cytochrome P450|family 81|polypeptide 2|polypeptide 2''|subfamily D
829890,CYP81D2,3702,polypeptide 2,"cytochrome P450, family 81, subfamily D, polypeptide 2",''cytochrome P450|F6G17.10|F6G17_10|cytochrome P450|family 81|polypeptide 2|polypeptide 2''|subfamily D
829890,CYP81D2,3702,subfamily D,"cytochrome P450, family 81, subfamily D, polypeptide 2",''cytochrome P450|F6G17.10|F6G17_10|cytochrome P450|family 81|polypeptide 2|polypeptide 2''|subfamily D
829891,CYP81D8,3702,cytochrome P450,"cytochrome P450, family 81, subfamily D, polypeptide 8",''cytochrome P450|F6G17.20|F6G17_20|cytochrome P450|family 81|polypeptide 8|polypeptide 8''|subfamily D
829891,CYP81D8,3702,family 81,"cytochrome P450, family 81, subfamily D, polypeptide 8",''cytochrome P450|F6G17.20|F6G17_20|cytochrome P450|family 81|polypeptide 8|polypeptide 8''|subfamily D
829891,CYP81D8,3702,polypeptide 8,"cytochrome P450, family 81, subfamily D, polypeptide 8",''cytochrome P450|F6G17.20|F6G17_20|cytochrome P450|family 81|polypeptide 8|polypeptide 8''|subfamily D
829891,CYP81D8,3702,subfamily D,"cytochrome P450, family 81, subfamily D, polypeptide 8",''cytochrome P450|F6G17.20|F6G17_20|cytochrome P450|family 81|polypeptide 8|polypeptide 8''|subfamily D
829894,CYP81F3,3702,cytochrome P450,"cytochrome P450, family 81, subfamily F, polypeptide 3",''cytochrome P450|F6G17.50|F6G17_50|cytochrome P450|family 81|polypeptide 3|polypeptide 3''|subfamily F
829894,CYP81F3,3702,family 81,"cytochrome P450, family 81, subfamily F, polypeptide 3",''cytochrome P450|F6G17.50|F6G17_50|cytochrome P450|family 81|polypeptide 3|polypeptide 3''|subfamily F
829894,CYP81F3,3702,polypeptide 3,"cytochrome P450, family 81, subfamily F, polypeptide 3",''cytochrome P450|F6G17.50|F6G17_50|cytochrome P450|family 81|polypeptide 3|polypeptide 3''|subfamily F
829894,CYP81F3,3702,subfamily F,"cytochrome P450, family 81, subfamily F, polypeptide 3",''cytochrome P450|F6G17.50|F6G17_50|cytochrome P450|family 81|polypeptide 3|polypeptide 3''|subfamily F
829895,CYP81F4,3702,cytochrome P450,"cytochrome P450, family 81, subfamily F, polypeptide 4",''cytochrome P450|F6G17.60|F6G17_60|cytochrome P450|family 81|polypeptide 4|polypeptide 4''|subfamily F
829895,CYP81F4,3702,family 81,"cytochrome P450, family 81, subfamily F, polypeptide 4",''cytochrome P450|F6G17.60|F6G17_60|cytochrome P450|family 81|polypeptide 4|polypeptide 4''|subfamily F
829895,CYP81F4,3702,polypeptide 4,"cytochrome P450, family 81, subfamily F, polypeptide 4",''cytochrome P450|F6G17.60|F6G17_60|cytochrome P450|family 81|polypeptide 4|polypeptide 4''|subfamily F
829895,CYP81F4,3702,subfamily F,"cytochrome P450, family 81, subfamily F, polypeptide 4",''cytochrome P450|F6G17.60|F6G17_60|cytochrome P450|family 81|polypeptide 4|polypeptide 4''|subfamily F
829897,CYP91A2,3702,cytochrome P450,"cytochrome P450, family 91, subfamily A, polypeptide 2",''cytochrome P450|CYP81F1|CYTOCHROME P450 MONOOXYGENASE 81F1|CYTOCHROME P450 MONOOXYGENASE 91A2|F6G17.80|F6G17_80|cytochrome P450|family 91|polypeptide 2|polypeptide 2''|subfamily A
829897,CYP91A2,3702,family 91,"cytochrome P450, family 91, subfamily A, polypeptide 2",''cytochrome P450|CYP81F1|CYTOCHROME P450 MONOOXYGENASE 81F1|CYTOCHROME P450 MONOOXYGENASE 91A2|F6G17.80|F6G17_80|cytochrome P450|family 91|polypeptide 2|polypeptide 2''|subfamily A
829897,CYP91A2,3702,polypeptide 2,"cytochrome P450, family 91, subfamily A, polypeptide 2",''cytochrome P450|CYP81F1|CYTOCHROME P450 MONOOXYGENASE 81F1|CYTOCHROME P450 MONOOXYGENASE 91A2|F6G17.80|F6G17_80|cytochrome P450|family 91|polypeptide 2|polypeptide 2''|subfamily A
829897,CYP91A2,3702,subfamily A,"cytochrome P450, family 91, subfamily A, polypeptide 2",''cytochrome P450|CYP81F1|CYTOCHROME P450 MONOOXYGENASE 81F1|CYTOCHROME P450 MONOOXYGENASE 91A2|F6G17.80|F6G17_80|cytochrome P450|family 91|polypeptide 2|polypeptide 2''|subfamily A
830103,CYP96A9,3702,cytochrome P450,"cytochrome P450, family 96, subfamily A, polypeptide 9",''cytochrome P450|AT4G39490|F23K16.110|F23K16_110|cytochrome P450|family 96|polypeptide 9|polypeptide 9''|subfamily A
830103,CYP96A9,3702,family 96,"cytochrome P450, family 96, subfamily A, polypeptide 9",''cytochrome P450|AT4G39490|F23K16.110|F23K16_110|cytochrome P450|family 96|polypeptide 9|polypeptide 9''|subfamily A
830103,CYP96A9,3702,polypeptide 9,"cytochrome P450, family 96, subfamily A, polypeptide 9",''cytochrome P450|AT4G39490|F23K16.110|F23K16_110|cytochrome P450|family 96|polypeptide 9|polypeptide 9''|subfamily A
830103,CYP96A9,3702,subfamily A,"cytochrome P450, family 96, subfamily A, polypeptide 9",''cytochrome P450|AT4G39490|F23K16.110|F23K16_110|cytochrome P450|family 96|polypeptide 9|polypeptide 9''|subfamily A
830104,CYP96A11,3702,cytochrome P450,"cytochrome P450, family 96, subfamily A, polypeptide 11",''cytochrome P450|F23K16.130|F23K16_130|cytochrome P450|family 96|polypeptide 11|polypeptide 11''|subfamily A
830104,CYP96A11,3702,family 96,"cytochrome P450, family 96, subfamily A, polypeptide 11",''cytochrome P450|F23K16.130|F23K16_130|cytochrome P450|family 96|polypeptide 11|polypeptide 11''|subfamily A
830104,CYP96A11,3702,polypeptide 11,"cytochrome P450, family 96, subfamily A, polypeptide 11",''cytochrome P450|F23K16.130|F23K16_130|cytochrome P450|family 96|polypeptide 11|polypeptide 11''|subfamily A
830104,CYP96A11,3702,subfamily A,"cytochrome P450, family 96, subfamily A, polypeptide 11",''cytochrome P450|F23K16.130|F23K16_130|cytochrome P450|family 96|polypeptide 11|polypeptide 11''|subfamily A
830105,CYP96A12,3702,cytochrome P450,"cytochrome P450, family 96, subfamily A, polypeptide 12",''cytochrome P450|F23K16.140|F23K16_140|cytochrome P450|family 96|polypeptide 12|polypeptide 12''|subfamily A
830105,CYP96A12,3702,family 96,"cytochrome P450, family 96, subfamily A, polypeptide 12",''cytochrome P450|F23K16.140|F23K16_140|cytochrome P450|family 96|polypeptide 12|polypeptide 12''|subfamily A
830105,CYP96A12,3702,polypeptide 12,"cytochrome P450, family 96, subfamily A, polypeptide 12",''cytochrome P450|F23K16.140|F23K16_140|cytochrome P450|family 96|polypeptide 12|polypeptide 12''|subfamily A
830105,CYP96A12,3702,subfamily A,"cytochrome P450, family 96, subfamily A, polypeptide 12",''cytochrome P450|F23K16.140|F23K16_140|cytochrome P450|family 96|polypeptide 12|polypeptide 12''|subfamily A
830154,CYP79B2,3702,cytochrome P450,"cytochrome P450, family 79, subfamily B, polypeptide 2",''cytochrome P450|T5J17.120|T5J17_120|cytochrome P450|family 79|polypeptide 2|polypeptide 2''|subfamily B
830154,CYP79B2,3702,family 79,"cytochrome P450, family 79, subfamily B, polypeptide 2",''cytochrome P450|T5J17.120|T5J17_120|cytochrome P450|family 79|polypeptide 2|polypeptide 2''|subfamily B
830154,CYP79B2,3702,polypeptide 2,"cytochrome P450, family 79, subfamily B, polypeptide 2",''cytochrome P450|T5J17.120|T5J17_120|cytochrome P450|family 79|polypeptide 2|polypeptide 2''|subfamily B
830154,CYP79B2,3702,subfamily B,"cytochrome P450, family 79, subfamily B, polypeptide 2",''cytochrome P450|T5J17.120|T5J17_120|cytochrome P450|family 79|polypeptide 2|polypeptide 2''|subfamily B
830340,CYP77A9,3702,cytochrome P450,"cytochrome P450, family 77, subfamily A, polypeptide 9",''cytochrome P450|T1E3.4|cytochrome P450|family 77|polypeptide 9|polypeptide 9''|subfamily A
830340,CYP77A9,3702,family 77,"cytochrome P450, family 77, subfamily A, polypeptide 9",''cytochrome P450|T1E3.4|cytochrome P450|family 77|polypeptide 9|polypeptide 9''|subfamily A
830340,CYP77A9,3702,polypeptide 9,"cytochrome P450, family 77, subfamily A, polypeptide 9",''cytochrome P450|T1E3.4|cytochrome P450|family 77|polypeptide 9|polypeptide 9''|subfamily A
830340,CYP77A9,3702,subfamily A,"cytochrome P450, family 77, subfamily A, polypeptide 9",''cytochrome P450|T1E3.4|cytochrome P450|family 77|polypeptide 9|polypeptide 9''|subfamily A
830343,CYP77A4,3702,cytochrome P450,"cytochrome P450, family 77, subfamily A, polypeptide 4",''cytochrome P450|T1E3.20|T1E3_20|cytochrome P450|family 77|polypeptide 4|polypeptide 4''|subfamily A
830343,CYP77A4,3702,family 77,"cytochrome P450, family 77, subfamily A, polypeptide 4",''cytochrome P450|T1E3.20|T1E3_20|cytochrome P450|family 77|polypeptide 4|polypeptide 4''|subfamily A
830343,CYP77A4,3702,polypeptide 4,"cytochrome P450, family 77, subfamily A, polypeptide 4",''cytochrome P450|T1E3.20|T1E3_20|cytochrome P450|family 77|polypeptide 4|polypeptide 4''|subfamily A
830343,CYP77A4,3702,subfamily A,"cytochrome P450, family 77, subfamily A, polypeptide 4",''cytochrome P450|T1E3.20|T1E3_20|cytochrome P450|family 77|polypeptide 4|polypeptide 4''|subfamily A
830539,NF-YA10,3702,nuclear factor Y,"nuclear factor Y, subunit A10",''nuclear factor Y|F15M7.4|F15M7_4|nuclear factor Y|subunit A10|subunit A10''
830539,NF-YA10,3702,subunit A10,"nuclear factor Y, subunit A10",''nuclear factor Y|F15M7.4|F15M7_4|nuclear factor Y|subunit A10|subunit A10''
830580,CYP93D1,3702,cytochrome P450,"cytochrome P450, family 93, subfamily D, polypeptide 1",''cytochrome P450|MOJ9.6|MOJ9_6|cytochrome P450|family 93|polypeptide 1|polypeptide 1''|subfamily D
830580,CYP93D1,3702,family 93,"cytochrome P450, family 93, subfamily D, polypeptide 1",''cytochrome P450|MOJ9.6|MOJ9_6|cytochrome P450|family 93|polypeptide 1|polypeptide 1''|subfamily D
830580,CYP93D1,3702,polypeptide 1,"cytochrome P450, family 93, subfamily D, polypeptide 1",''cytochrome P450|MOJ9.6|MOJ9_6|cytochrome P450|family 93|polypeptide 1|polypeptide 1''|subfamily D
830580,CYP93D1,3702,subfamily D,"cytochrome P450, family 93, subfamily D, polypeptide 1",''cytochrome P450|MOJ9.6|MOJ9_6|cytochrome P450|family 93|polypeptide 1|polypeptide 1''|subfamily D
830581,CYP712A2,3702,cytochrome P450,"cytochrome P450, family 712, subfamily A, polypeptide 2",''cytochrome P450|cytochrome P450|family 712|polypeptide 2|polypeptide 2''|subfamily A
830581,CYP712A2,3702,family 712,"cytochrome P450, family 712, subfamily A, polypeptide 2",''cytochrome P450|cytochrome P450|family 712|polypeptide 2|polypeptide 2''|subfamily A
830581,CYP712A2,3702,polypeptide 2,"cytochrome P450, family 712, subfamily A, polypeptide 2",''cytochrome P450|cytochrome P450|family 712|polypeptide 2|polypeptide 2''|subfamily A
830581,CYP712A2,3702,subfamily A,"cytochrome P450, family 712, subfamily A, polypeptide 2",''cytochrome P450|cytochrome P450|family 712|polypeptide 2|polypeptide 2''|subfamily A
830694,E13L3,3702,3-beta-glucosidase-like protein 3,"glucan endo-1,3-beta-glucosidase-like protein 3",''glucan endo-1|3-beta-glucosidase-like protein 3|3-beta-glucosidase-like protein 3''|F13G24.200|F13G24_200|PDCB2|PLASMODESMATA CALLOSE-BINDING PROTEIN 2|glucan endo-1
830694,E13L3,3702,glucan endo-1,"glucan endo-1,3-beta-glucosidase-like protein 3",''glucan endo-1|3-beta-glucosidase-like protein 3|3-beta-glucosidase-like protein 3''|F13G24.200|F13G24_200|PDCB2|PLASMODESMATA CALLOSE-BINDING PROTEIN 2|glucan endo-1
830715,NF-YB12,3702,nuclear factor Y,"nuclear factor Y, subunit B12",''nuclear factor Y|T22D6.130|T22D6_130|nuclear factor Y|subunit B12|subunit B12''
830715,NF-YB12,3702,subunit B12,"nuclear factor Y, subunit B12",''nuclear factor Y|T22D6.130|T22D6_130|nuclear factor Y|subunit B12|subunit B12''
830858,CYP78A7,3702,cytochrome P450,"cytochrome P450, family 78, subfamily A, polypeptide 7",''cytochrome P450|MYH9.18|MYH9_18|cytochrome P450|family 78|polypeptide 7|polypeptide 7''|subfamily A
